class,age,male,female
0,0 to 1,7826.17,6961.88
1,1 to 5,30209.24,26825.49
10,10 to 15,46983.72,40690.18
15,15 to 20,46093.92,38667.78
20,20 to 25,36269.75,28556.61
25,25 to 30,30324.62,25788.88
30,30 to 35,28754.09,26191.55
35,35 to 40,27022.24,23658.25
40,40 to 45,22164.96,19149.16
45,45 to 50,17428.91,15757.64
5,5 to 10,43184.81,37287.22
50,50 to 55,14695.77,12832.21
55,55 to 60,11873.46,13524.66
60,60 to 65,13113,11693.66
65,65 to 70,8412.52,7707.92
70,70 to 75,4736.17,4531.26
75,75 to 80,2232.13,2549.78
80,80 and over,2690.12,3274.76
