class,age,male,female
0,0 to 1,3941.52,3354.45
1,1 to 5,15215.71,12926.97
10,10 to 15,21316.52,17644.38
15,15 to 20,21695.26,17546.23
20,20 to 25,18563.19,14340.87
25,25 to 30,14457.1,12157.65
30,30 to 35,12865.37,11717.07
35,35 to 40,11847.01,10676.12
40,40 to 45,10075.51,9083.47
45,45 to 50,8308.6,7829.4
5,5 to 10,20034.27,16637.84
50,50 to 55,7333.75,6793.42
55,55 to 60,6030.25,6147.22
60,60 to 65,5162.25,4877.74
65,65 to 70,3497.67,3655
70,70 to 75,2365.59,2518.54
75,75 to 80,1404.5,1638.53
80,80 and over,1561.17,1950.84
