class,age,male,female
0,0 to 1,4757.36,4254.51
1,1 to 5,18365.17,16395.52
10,10 to 15,27456.82,23885.16
15,15 to 20,27346.15,24737.51
20,20 to 25,21251.14,16381.11
25,25 to 30,15736.69,13482
30,30 to 35,14960.08,13962.81
35,35 to 40,14104.47,12947.89
40,40 to 45,12106.61,10674.48
45,45 to 50,9425.53,8649.64
5,5 to 10,25116.42,21978.33
50,50 to 55,7964.85,6849.41
55,55 to 60,5837.4,7021.5
60,60 to 65,6686.7,5662.46
65,65 to 70,3740.93,3484.11
70,70 to 75,2160.16,2166.13
75,75 to 80,984.57,1238.03
80,80 and over,1272.4,1550.04
