class,age,male,female
0,0 to 1,6421.1,5614.06
1,1 to 5,24787.81,21634.77
10,10 to 15,36033.8,30439.58
15,15 to 20,34240.86,25940.25
20,20 to 25,26871.17,19851.84
25,25 to 30,23429.59,19048.28
30,30 to 35,22266.26,19838.43
35,35 to 40,21411.77,17992.58
40,40 to 45,17561.48,14693.44
45,45 to 50,13964.13,12456.19
5,5 to 10,34426.52,29690.55
50,50 to 55,12037.19,10303.26
55,55 to 60,9683.15,10527.46
60,60 to 65,10645.85,9982.11
65,65 to 70,7554.19,7052.51
70,70 to 75,4281.73,4227.48
75,75 to 80,2051.6,2342.78
80,80 and over,2321.5,2809.68
