class,age,male,female
0,0 to 1,18608.63,16939.96
1,1 to 5,71828.38,65271.63
10,10 to 15,87856.84,71761.25
15,15 to 20,73357.84,56887.81
20,20 to 25,60150.52,51328.52
25,25 to 30,58696.53,52801.08
30,30 to 35,57370.32,52321.11
35,35 to 40,51777.93,44747.32
40,40 to 45,41231.7,34393.04
45,45 to 50,31801.61,30339.32
5,5 to 10,96916.78,84298.01
50,50 to 55,29231.91,24355.15
55,55 to 60,22283.04,25175.75
60,60 to 65,24720.67,21526.96
65,65 to 70,17559.85,16052.37
70,70 to 75,11383,9466.95
75,75 to 80,5491.62,5565.5
80,80 and over,5940.33,6134.3
