class,age,male,female
0,0 to 1,9367.88,7982.17
1,1 to 5,36163.47,30760.71
10,10 to 15,50688.5,41953.61
15,15 to 20,51501.45,41627.23
20,20 to 25,43977.74,33957.82
25,25 to 30,34280.63,28814.28
30,30 to 35,30528.37,27787.44
35,35 to 40,28121.84,25329.64
40,40 to 45,23934.61,21538.56
45,45 to 50,19713,18556.19
5,5 to 10,47645.47,39583.81
50,50 to 55,17406.22,16093.33
55,55 to 60,14296.65,14576.26
60,60 to 65,12271.63,11579.2
65,65 to 70,8298.4,8665.25
70,70 to 75,5610.31,5966.8
75,75 to 80,3319.62,3875.15
80,80 and over,3694.15,4613.88
