class,age,male,female
0,0 to 1,1174.7,952.86
1,1 to 5,4534.79,3672.02
10,10 to 15,6125.11,4987.98
15,15 to 20,6318.71,5282.62
20,20 to 25,5503.69,4364.1
25,25 to 30,4567.31,3621.39
30,30 to 35,3985.18,3541.54
35,35 to 40,3686.21,3196.36
40,40 to 45,3103.71,2840.75
45,45 to 50,2692.93,2527.94
5,5 to 10,5738.42,4613.64
50,50 to 55,2416.27,2245.17
55,55 to 60,2091.83,1996.12
60,60 to 65,1739.11,1545.02
65,65 to 70,1273.1,1255.98
70,70 to 75,938.74,837.99
75,75 to 80,630.79,587.39
80,80 and over,673.32,606.46
