class,age,male,female
0,0 to 1,1794.59,1535.26
1,1 to 5,6927.78,5916.4
10,10 to 15,10112.08,8475.9
15,15 to 20,10660.58,8544.47
20,20 to 25,8966.95,6676.3
25,25 to 30,7187.03,5967.95
30,30 to 35,6720.08,6075.13
35,35 to 40,6388.81,5652.28
40,40 to 45,5560.4,4829.16
45,45 to 50,4565.65,4084.13
5,5 to 10,9239.8,7727.31
50,50 to 55,4023.41,3534.08
55,55 to 60,3337.73,3375.03
60,60 to 65,3232.82,2850.5
65,65 to 70,2282.1,2214.63
70,70 to 75,1592.55,1430.11
75,75 to 80,890.97,907.54
80,80 and over,923.53,945.95
