class,age,male,female
0,0 to 1,10737.2,9400.52
1,1 to 5,41449.56,36226.58
10,10 to 15,58842.46,50220.61
15,15 to 20,56663.8,50687.21
20,20 to 25,45538.3,38000.55
25,25 to 30,36473.31,31615.74
30,30 to 35,33655.49,31708.46
35,35 to 40,31600.73,28486.93
40,40 to 45,26127.38,23390.88
45,45 to 50,20415.15,19118.68
5,5 to 10,54439.9,46855
50,50 to 55,17330.51,15700.01
55,55 to 60,13929.28,15324.81
60,60 to 65,13914.7,12475.08
65,65 to 70,8758.22,8604.44
70,70 to 75,5676.74,5328.1
75,75 to 80,2950.14,3364.25
80,80 and over,3607.73,4134.32
