class,age,male,female
0,0 to 1,12771.7,11229.07
1,1 to 5,49303.48,43273.2
10,10 to 15,74775.36,65019.54
15,15 to 20,71578.02,62147.85
20,20 to 25,58734.4,42766.38
25,25 to 30,48235.04,41062.26
30,30 to 35,45925.33,44265.35
35,35 to 40,44582.45,40913.47
40,40 to 45,38941.49,36350.08
45,45 to 50,33703.81,30710.39
5,5 to 10,71291.66,61662.71
50,50 to 55,28782.4,26300.93
55,55 to 60,24089.14,25073.4
60,60 to 65,23131.72,21460.65
65,65 to 70,17339.9,16731.47
70,70 to 75,11247.85,10275.36
75,75 to 80,6234.63,6271.92
80,80 and over,5813.23,6150.89
