class,age,male,female
0,0 to 1,4485.49,4109.18
1,1 to 5,17315.64,15835.45
10,10 to 15,26994.34,24716.26
15,15 to 20,25795.68,25418.32
20,20 to 25,19811.77,18229.48
25,25 to 30,16853.55,16460.86
30,30 to 35,16062.71,16986.67
35,35 to 40,15502.34,15237.05
40,40 to 45,12876.13,12836.25
45,45 to 50,11065.88,11214.98
5,5 to 10,25655.11,23037.73
50,50 to 55,9812.17,9599.28
55,55 to 60,8393.08,9259.49
60,60 to 65,8304.66,8350.4
65,65 to 70,6372.22,6428.59
70,70 to 75,4025.73,4086.16
75,75 to 80,2232.16,2499.82
80,80 and over,2265.31,2741.53
