class,age,male,female
0,0 to 1,7735.42,6336.37
1,1 to 5,29861.56,24418.34
10,10 to 15,39828.78,33016.89
15,15 to 20,40313.57,33964.63
20,20 to 25,35299.99,28315.63
25,25 to 30,27563.56,23430.4
30,30 to 35,24674.86,22888.78
35,35 to 40,22526.81,20591.08
40,40 to 45,19340.52,18003.48
45,45 to 50,16036,15590.32
5,5 to 10,37552.89,30890.19
50,50 to 55,14251.44,13683.52
55,55 to 60,11825.51,12553.21
60,60 to 65,10281.97,9995.27
65,65 to 70,6911.46,7601.95
70,70 to 75,4747.04,5190.84
75,75 to 80,2724.37,3317.28
80,80 and over,2942.77,3846.15
