class,age,male,female
0,0 to 1,11039.71,9565.37
1,1 to 5,42617.36,36861.86
10,10 to 15,61996.63,53769.54
15,15 to 20,62325.92,53727.51
20,20 to 25,52671.84,42154.19
25,25 to 30,44516.11,39209.32
30,30 to 35,40689.58,37973.44
35,35 to 40,37491.07,34105.22
40,40 to 45,30527.81,28803.33
45,45 to 50,26552.08,25323.03
5,5 to 10,61016,52071.29
50,50 to 55,22958.36,21137.31
55,55 to 60,19768.93,20007.1
60,60 to 65,17737.25,16071.63
65,65 to 70,12886.38,11851.16
70,70 to 75,7946.41,7025.92
75,75 to 80,4701.29,4654.48
80,80 and over,5416.28,5720.17
