class,age,male,female
0,0 to 1,4070.72,3630.25
1,1 to 5,15714.47,13989.81
10,10 to 15,23444.28,20372.66
15,15 to 20,23520.36,21211.12
20,20 to 25,18507.42,14466.01
25,25 to 30,13882.48,11981.25
30,30 to 35,13152.23,12275.04
35,35 to 40,12382.19,11350.31
40,40 to 45,10577.74,9380.59
45,45 to 50,8327.71,7621.53
5,5 to 10,21426.72,18705.4
50,50 to 55,6985.64,6065.43
55,55 to 60,5194.85,6130.43
60,60 to 65,5806.66,4961.45
65,65 to 70,3307.98,3088.43
70,70 to 75,1910.42,1912.61
75,75 to 80,892.44,1109.23
80,80 and over,1137.72,1400.93
