class,age,male,female
0,0 to 1,5059.5,4305.75
1,1 to 5,19531.54,16592.97
10,10 to 15,27393.03,22659.95
15,15 to 20,27851.41,22480.68
20,20 to 25,23784.05,18356.71
25,25 to 30,18541.21,15572.79
30,30 to 35,16514.59,15027.06
35,35 to 40,15220.98,13705.64
40,40 to 45,12955.86,11647.96
45,45 to 50,10671.55,10048.15
5,5 to 10,25744.3,21367.89
50,50 to 55,9434.49,8712.84
55,55 to 60,7744.5,7892.28
60,60 to 65,6647.16,6267.4
65,65 to 70,4496.79,4694.91
70,70 to 75,3050.65,3242.95
75,75 to 80,1808.68,2106.56
80,80 and over,2002.4,2495.87
