class,age,male,female
0,0 to 1,4910.63,4434.96
1,1 to 5,18956.85,17090.9
10,10 to 15,28588.54,26199.76
15,15 to 20,27117.55,26331.64
20,20 to 25,20400.81,18629.36
25,25 to 30,16579.67,16713.46
30,30 to 35,15640.41,17136.03
35,35 to 40,15136.66,15527.35
40,40 to 45,12820.35,13232.67
45,45 to 50,11235.66,11645.32
5,5 to 10,29594.21,26134.71
50,50 to 55,10240.17,9937.63
55,55 to 60,8826.63,9603.36
60,60 to 65,8415.4,7850.03
65,65 to 70,6567.23,6264.41
70,70 to 75,4464.7,3847.48
75,75 to 80,2587.24,2572.93
80,80 and over,2476.35,2601.04
