class,age,male,female
0,0 to 1,13455.65,11655.75
1,1 to 5,51943.76,44917.5
10,10 to 15,72662.51,60365.45
15,15 to 20,72795.21,59553.85
20,20 to 25,60076.6,46411.68
25,25 to 30,48972.5,40279.94
30,30 to 35,45296.92,40184.93
35,35 to 40,41803.41,36209.78
40,40 to 45,34712.09,30314.75
45,45 to 50,28508.29,26007.95
5,5 to 10,69176.43,57841.66
50,50 to 55,24947.14,22267.07
55,55 to 60,20820.52,21803.04
60,60 to 65,20770.53,18591.84
65,65 to 70,13394.55,12558.29
70,70 to 75,8183.59,7634.62
75,75 to 80,4194.59,4439.06
80,80 and over,4069.84,4902.33
