class,age,male,female
0,0 to 1,6344.8,5204.76
1,1 to 5,24493.29,20057.46
10,10 to 15,32789.37,27195.54
15,15 to 20,33169.11,27880.68
20,20 to 25,28927.81,23091.46
25,25 to 30,22469.15,19029.22
30,30 to 35,20068.35,18603.24
35,35 to 40,18326.06,16753.66
40,40 to 45,15761.81,14672.2
45,45 to 50,13061.47,12730.6
5,5 to 10,30893.16,25428.89
50,50 to 55,11655.4,11198.1
55,55 to 60,9671.94,10304.3
60,60 to 65,8441.41,8224.65
65,65 to 70,5679.79,6270.68
70,70 to 75,3917.09,4295.83
75,75 to 80,2246.18,2745.94
80,80 and over,2419.42,3169.56
