class,age,male,female
0,0 to 1,1943.92,1659.93
1,1 to 5,7504.24,6396.83
10,10 to 15,11246.54,9517.82
15,15 to 20,10230.82,8276.98
20,20 to 25,8707.9,6539.81
25,25 to 30,7791.77,6439.72
30,30 to 35,7410.67,6782.3
35,35 to 40,7054.08,6108.37
40,40 to 45,5998.39,5308.81
45,45 to 50,5098.97,4538.07
5,5 to 10,10560.3,9194.23
50,50 to 55,4449.34,3894.36
55,55 to 60,3737.68,3711.99
60,60 to 65,3541.54,3141.19
65,65 to 70,2755.48,2658.12
70,70 to 75,1973.77,1751.12
75,75 to 80,1249.14,1244.63
80,80 and over,1171.12,1241.19
