class,age,male,female
0,0 to 1,2774.67,2514.41
1,1 to 5,10711.24,9689.73
10,10 to 15,14077.48,12804.46
15,15 to 20,11763.48,11845.5
20,20 to 25,9056.09,8876.13
25,25 to 30,8244.3,8242.11
30,30 to 35,7697.53,8062.15
35,35 to 40,7226.86,7132.82
40,40 to 45,5819.14,5659.09
45,45 to 50,4955.9,5075.1
5,5 to 10,15024.86,13407.15
50,50 to 55,4613.09,4295.62
55,55 to 60,4142.27,4635.72
60,60 to 65,4675.52,4024.43
65,65 to 70,3393.06,2820.96
70,70 to 75,2088.58,1637.43
75,75 to 80,1057.6,984.41
80,80 and over,1048,1037.77
