class,age,male,female
0,0 to 1,3523.64,3095.26
1,1 to 5,13602.56,11928.12
10,10 to 15,21289.53,18659.48
15,15 to 20,20383.51,19211.16
20,20 to 25,15698.39,13735.6
25,25 to 30,13388.71,12426.93
30,30 to 35,12784.4,12854.17
35,35 to 40,12345.08,11534.53
40,40 to 45,10255,9714.17
45,45 to 50,8788.49,8481.09
5,5 to 10,20155.62,17345.71
50,50 to 55,7774.65,7249.31
55,55 to 60,6618.68,6985.13
60,60 to 65,6554.31,6315.53
65,65 to 70,5012.6,4851.33
70,70 to 75,3163.81,3092.36
75,75 to 80,1749.71,1880.94
80,80 and over,1778.54,2065.26
