object_id,total_road_length
09-132-00701,214310.3307104904
09-132-00702,311942.5178593814
09-132-00703,177160.16659723443
09-132-00704,78056.77580534492
09-132-00705,115001.0885481289
09-133-00708,308310.36846084625
09-133-00709,108977.2007315982
09-133-00710,63730.9893381864
09-133-00711,111584.95095256213
09-134-00712,177438.12355831332
09-134-00713,211774.99178776637
09-134-00714,150302.57535693003
09-134-00715,276695.48068908206
09-134-00716,172704.92636078133
09-135-00717,97001.74315683084
09-135-00718,5926.426260241905
09-135-00719,211117.5410183977
09-135-00720,99022.43615489076
09-136-00723,83357.39197074312
09-136-00724,71051.6886156188
09-136-00725,158277.16123587755
09-136-00726,129475.02849885728
09-136-00727,76300.20998814725
09-136-00728,70083.93701746172
09-137-00718,46611.01309684585
09-137-00729,113523.55566769108
09-137-00730,151385.04840699863
09-137-00731,168734.33919117824
09-138-00732,146749.6411629112
09-138-00733,139084.8144705519
09-138-00734,324525.56884489814
09-139-00735,174330.06355384339
09-139-00736,91011.13753050106
09-139-00737,59423.94813112611
09-140-00738,155218.19461935764
09-140-00739,317340.10351149424
09-141-00742,307336.8085021498
09-141-00743,202759.59652126976
09-141-00744,99038.85909060616
09-142-00745,91253.56864702218
09-142-00746,147301.1897795969
09-142-00747,123546.96466689637
09-142-00748,64892.962846860064
09-142-00749,101194.57166962825
09-142-00750,130497.50844314139
09-142-00751,131917.46522386416
09-143-00752,171847.09815164615
09-143-00753,89942.84396009413
09-143-00754,123405.2658159143
09-143-00755,257696.96339396713
09-143-00756,69379.85394412959
09-144-00757,32338.863733900173
09-144-00758,82449.31977890381
09-144-00759,100940.82523414832
09-144-00760,68204.99511487236
09-145-00761,184510.189988085
09-145-00762,210840.8354860241
09-145-00763,138608.14093032235
09-145-00764,409882.4779438386
09-146-00763,0.0
09-146-00765,164248.79818233784
09-146-00766,364504.6729881651
09-146-00767,288422.8968050168
09-146-00768,197149.73196841025
09-146-00769,151459.79986480196
09-146-00770,154004.6662140762
09-147-00771,110023.98010161251
09-147-00772,131471.87534603468
09-147-00773,122715.16276675973
09-147-00774,293500.43700403953
09-148-00775,235867.9134254242
09-148-00776,148633.3868513961
09-148-00777,190840.84254715874
09-149-00779,173095.9324019292
09-149-00780,49075.17650587858
09-149-00781,89582.08010931888
09-149-00782,200084.08086276636
09-149-00783,141776.11740774274
09-150-00784,163429.52720287757
09-150-00785,97514.0686331771
09-150-00786,167330.32011907815
09-150-00787,205790.67756520462
09-150-00788,39224.60328223358
09-150-00789,100666.49237282337
09-151-00790,190638.63894571923
09-151-00791,108480.38966696634
09-151-00792,177187.88048685226
09-152-00793,158600.37705048305
09-152-00794,117462.71088878448
09-152-00795,257939.17703691797
09-152-00796,167835.54166804123
09-153-00797,82050.92737131691
09-153-00798,131744.07660610342
09-153-00799,240149.9468150845
09-153-00800,243265.9038008502
09-153-00801,216847.5942395928
09-153-00802,107955.84959564601
09-154-00803,219457.5338749601
09-154-00804,210747.97657546747
09-154-00805,155469.81535059598
09-154-00806,133677.69191495623
09-154-00807,104351.3199848788
09-154-00808,129006.3188209718
09-155-00809,189084.23984361938
09-155-00810,138609.53519988776
09-155-00811,297002.97770795034
09-155-00812,165277.4840575866
09-155-00813,202652.55625091435
09-156-00814,187551.9452542324
09-156-00815,302418.62358785863
09-156-00816,209635.5496655097
09-156-00817,89453.21313372324
09-156-00818,89695.44773281508
09-157-00819,97175.06578691221
09-157-00820,113925.26137671493
09-157-00821,469703.95601490984
09-157-00822,206548.64169999608
09-158-00823,141096.33824878946
09-158-00825,252928.219398968
09-158-00826,127713.63253760108
