object_id,stcode11,dtcode11,sdtcode11,stname,dtname,sdtname,st_area_sh,st_length_,remarks,dist_lgd,state_lgd,subdt_lgd,ac_no,st_length(shape),st_area(shape),sum_population,mean_sex_ratio_x,sum_aged_population_x,sum_young_population_x,Subdistrict_Name,Object_ID,mean_sex_ratio,sum_aged_population,sum_young_population
09-168-00865,9,168,865,UTTAR PRADESH,Hamirpur,Rath,0.0,0.0,,149,9,865,229,205155.7939382932,913234181.4374132,279346.0625,,,,RATH,09-168-00865,0.8496551724137932,21604.38,24360.94
09-200-01005,9,200,1005,UTTAR PRADESH,Sonbhadra,Robertsganj,0.0,0.0,,184,9,1005,401,445254.9469209083,4053318549.476354,1142674.375,,,,ROBERTSGANJ,09-200-01005,0.8979085875936363,61366.23999999999,124488.45
09-177-00902,9,177,902,UTTAR PRADESH,Ayodhya,Rudauli,0.0,0.0,,140,9,902,271,209118.57344945197,729430687.4382885,549941.25,,,,RUDAULI,09-177-00902,0.8959491221243158,34147.57000000001,55509.37
09-185-00940,9,185,940,UTTAR PRADESH,Basti,Rudhauli,0.0,0.0,,131,9,940,309,156884.64368858386,299577241.99954206,237650.765625,,,,RUDHAULI,09-185-00940,0.9525706586479413,14924.64,26241.019999999997
09-190-00960,9,190,960,UTTAR PRADESH,Deoria,Rudrapur,0.0,0.0,,137,9,960,336,182005.11169125108,494744766.6424772,465728.71875,,,,RUDRAPUR,09-190-00960,1.004440378342845,33351.19,42223.159999999996
09-156-00814,9,156,814,UTTAR PRADESH,Unnao,Safipur,0.0,0.0,,186,9,814,162,228574.1872318029,1295375395.8368642,846042.3125,,,,SAFIPUR,09-156-00814,0.893510551672699,53973.64,74805.2
09-191-00965,9,191,965,UTTAR PRADESH,Azamgarh,Sagri,0.0,0.0,,123,9,965,344,178631.42864025777,1143159943.6920924,975612.625,,,,SAGRI,09-191-00965,1.0056377478467828,68643.9,91236.12000000001
09-149-00781,9,149,781,UTTAR PRADESH,Budaun,Sahaswan,0.0,0.0,,133,9,781,113,184964.2155369499,929648128.7763004,467355.96875,,,,SAHASWAN,09-149-00781,0.8569893316601818,20454.34,52442.59
09-188-00949,9,188,949,UTTAR PRADESH,Gorakhpur,Sahjanwa,0.0,0.0,,148,9,949,324,238635.27826398992,436236920.0786699,455915.03125,,,,SAHJANWA,09-188-00949,0.9353520735789167,30281.04,39940.68
09-195-00988,9,195,988,UTTAR PRADESH,Ghazipur,Saidpur,0.0,0.0,,146,9,988,374,187377.96810139844,698144407.2972184,677019.375,,,,SAIDPUR,09-195-00988,0.9396546448418374,46496.06,63824.83
09-190-00962,9,190,962,UTTAR PRADESH,Deoria,Salempur,0.0,0.0,,137,9,962,341,200824.31794733848,606285228.0854445,586862.75,,,,SALEMPUR,09-190-00962,1.0046823145102732,42176.759999999995,53543.94
09-158-00829,9,158,829,UTTAR PRADESH,Rae Bareli,Salon,0.0,0.0,,175,9,829,181,200426.7219061872,831017359.1248728,582966.3125,,,,SALON,09-158-00829,0.96240676884101,39514.84,51762.520000000004
09-754-00721,9,754,721,UTTAR PRADESH,Sambhal,Sambhal,0.0,0.0,,659,9,721,33,234852.465973177,1158141565.148043,1255967.875,,,,SAMBHAL,09-754-00721,0.8758078679289238,55068.24,141664.71
09-155-00813,9,155,813,UTTAR PRADESH,Hardoi,Sandila,0.0,0.0,,150,9,813,160,295837.97555953887,1828632315.0913875,1109040.625,,,,SANDILA,09-155-00813,0.8553046436747318,65149.56,111319.68
09-138-00732,9,138,732,UTTAR PRADESH,Meerut,Sardhana,0.0,0.0,,169,9,732,44,163884.14743230096,780030431.2305568,831617.0,,,,SARDHANA,09-138-00732,0.8731497826790766,45395.24,81553.82999999999
09-168-00866,9,168,866,UTTAR PRADESH,Hamirpur,Sarila,0.0,0.0,,149,9,866,229,260337.2524074648,1096702123.816631,173030.578125,,,,SARILA,09-168-00866,0.8492995492238815,13178.289999999999,14838.46
09-155-00809,9,155,809,UTTAR PRADESH,Hardoi,Shahabad,0.0,0.0,,150,9,809,155,274126.16530635464,1240370838.2599435,869222.1875,,,,SHAHABAD,09-155-00809,0.8537336172319564,51416.7,88682.22
09-155-00809,9,155,809,UTTAR PRADESH,Hardoi,Shahabad,0.0,0.0,,150,9,809,155,274126.16530635464,1240370838.2599435,869222.1875,,,,SHAHABAD,09-155-00809,0.8537336172319564,51416.7,88682.22
09-155-00809,9,155,809,UTTAR PRADESH,Hardoi,Shahabad,0.0,0.0,,150,9,809,155,274126.16530635464,1240370838.2599435,869222.1875,,,,SHAHABAD,09-155-00809,0.8537336172319564,51416.7,88682.22
09-155-00809,9,155,809,UTTAR PRADESH,Hardoi,Shahabad,0.0,0.0,,150,9,809,155,274126.16530635464,1240370838.2599435,869222.1875,,,,SHAHABAD,09-155-00809,0.8537336172319564,51416.7,88682.22
