object_id,stcode11,dtcode11,sdtcode11,stname,dtname,sdtname,st_area_sh,st_length_,remarks,dist_lgd,state_lgd,subdt_lgd,ac_no,st_length(shape),st_area(shape),sum_population,mean_sex_ratio_x,sum_aged_population_x,sum_young_population_x,Subdistrict_Name,Object_ID,mean_sex_ratio,sum_aged_population,sum_young_population
09-168-00865,9,168,865,UTTAR PRADESH,Hamirpur,Rath,0.0,0.0,,149,9,865,229,205155.7939382932,913234181.4374132,276102.25,,,,RATH,09-168-00865,0.8491681937771683,20749.97,24277.07
09-200-01005,9,200,1005,UTTAR PRADESH,Sonbhadra,Robertsganj,0.0,0.0,,184,9,1005,401,445254.9469209083,4053318549.476354,1123557.5,,,,ROBERTSGANJ,09-200-01005,0.8977572734536298,58550.08,123137.94
09-177-00902,9,177,902,UTTAR PRADESH,Ayodhya,Rudauli,0.0,0.0,,140,9,902,271,209118.57344945197,729430687.4382885,543461.5625,,,,RUDAULI,09-177-00902,0.8956462457714445,32716.309999999998,55224.07
09-185-00940,9,185,940,UTTAR PRADESH,Basti,Rudhauli,0.0,0.0,,131,9,940,309,156884.64368858386,299577241.99954206,231370.40625,,,,RUDHAULI,09-185-00940,0.9524820843041971,14067.81,25690.05
09-190-00960,9,190,960,UTTAR PRADESH,Deoria,Rudrapur,0.0,0.0,,137,9,960,336,182005.11169125108,494744766.6424772,457479.34375,,,,RUDRAPUR,09-190-00960,1.0039126858400484,31825.09,41824.05
09-156-00814,9,156,814,UTTAR PRADESH,Unnao,Safipur,0.0,0.0,,186,9,814,162,228574.1872318029,1295375395.8368642,834466.25,,,,SAFIPUR,09-156-00814,0.8929708594667701,51659.88,74347.26000000001
09-191-00965,9,191,965,UTTAR PRADESH,Azamgarh,Sagri,0.0,0.0,,123,9,965,344,178631.42864025777,1143159943.6920924,966868.5,,,,SAGRI,09-191-00965,1.0050491487346898,65969.12,91023.68
09-149-00781,9,149,781,UTTAR PRADESH,Budaun,Sahaswan,0.0,0.0,,133,9,781,113,184964.2155369499,929648128.7763004,459155.96875,,,,SAHASWAN,09-149-00781,0.8565482599700994,19475.89,51827.28
09-188-00949,9,188,949,UTTAR PRADESH,Gorakhpur,Sahjanwa,0.0,0.0,,148,9,949,324,238635.27826398992,436236920.0786699,442625.5,,,,SAHJANWA,09-188-00949,0.9349813083725557,28564.88,39103.600000000006
09-195-00988,9,195,988,UTTAR PRADESH,Ghazipur,Saidpur,0.0,0.0,,146,9,988,374,187377.96810139844,698144407.2972184,663139.4375,,,,SAIDPUR,09-195-00988,0.9391620973370541,44159.560000000005,62916.659999999996
09-190-00962,9,190,962,UTTAR PRADESH,Deoria,Salempur,0.0,0.0,,137,9,962,341,200824.31794733848,606285228.0854445,585799.5,,,,SALEMPUR,09-190-00962,1.0039829127652315,40896.94,53904.82000000001
09-158-00829,9,158,829,UTTAR PRADESH,Rae Bareli,Salon,0.0,0.0,,175,9,829,181,200426.7219061872,831017359.1248728,571188.75,,,,SALON,09-158-00829,0.9618557075018206,37571.66,51099.649999999994
09-754-00721,9,754,721,UTTAR PRADESH,Sambhal,Sambhal,0.0,0.0,,659,9,721,33,234852.465973177,1158141565.148043,1228762.5,,,,SAMBHAL,09-754-00721,0.8754039165967771,52206.490000000005,139436.65
