object_id,stcode11,dtcode11,sdtcode11,stname,dtname,sdtname,st_area_sh,st_length_,remarks,dist_lgd,state_lgd,subdt_lgd,ac_no,st_length(shape),st_area(shape),sum_population,mean_sex_ratio_x,sum_aged_population_x,sum_young_population_x,Subdistrict_Name,Object_ID,mean_sex_ratio,sum_aged_population,sum_young_population
09-168-00865,9,168,865,UTTAR PRADESH,Hamirpur,Rath,0.0,0.0,,149,9,865,229,205155.7939382932,913234181.4374132,270937.125,,,,RATH,09-168-00865,0.8481814561782326,19175.99,24102.21
09-200-01005,9,200,1005,UTTAR PRADESH,Sonbhadra,Robertsganj,0.0,0.0,,184,9,1005,401,445254.9469209083,4053318549.476354,1075108.125,,,,ROBERTSGANJ,09-200-01005,0.8975370765544374,52491.79,118851.27
09-177-00902,9,177,902,UTTAR PRADESH,Ayodhya,Rudauli,0.0,0.0,,140,9,902,271,209118.57344945197,729430687.4382885,525183.375,,,,RUDAULI,09-177-00902,0.8949912230585847,29631.96,53878.2
09-185-00940,9,185,940,UTTAR PRADESH,Basti,Rudhauli,0.0,0.0,,131,9,940,309,156884.64368858386,299577241.99954206,224946.234375,,,,RUDHAULI,09-185-00940,0.952252012319606,12803.27,25190.260000000002
09-190-00960,9,190,960,UTTAR PRADESH,Deoria,Rudrapur,0.0,0.0,,137,9,960,336,182005.11169125108,494744766.6424772,446352.9375,,,,RUDRAPUR,09-190-00960,1.0024743005277228,29169.489999999998,41221.2
09-156-00814,9,156,814,UTTAR PRADESH,Unnao,Safipur,0.0,0.0,,186,9,814,162,228574.1872318029,1295375395.8368642,810366.9375,,,,SAFIPUR,09-156-00814,0.8918268054708983,47074.88,72938.9
09-191-00965,9,191,965,UTTAR PRADESH,Azamgarh,Sagri,0.0,0.0,,123,9,965,344,178631.42864025777,1143159943.6920924,936505.125,,,,SAGRI,09-191-00965,1.0037583101766054,59999.36,89029.2
09-149-00781,9,149,781,UTTAR PRADESH,Budaun,Sahaswan,0.0,0.0,,133,9,781,113,184964.2155369499,929648128.7763004,443408.71875,,,,SAHASWAN,09-149-00781,0.8556270516148402,17584.52,50390.31
09-188-00949,9,188,949,UTTAR PRADESH,Gorakhpur,Sahjanwa,0.0,0.0,,148,9,949,324,238635.27826398992,436236920.0786699,429976.9375,,,,SAHJANWA,09-188-00949,0.934152533154924,26064.36,38364.520000000004
09-195-00988,9,195,988,UTTAR PRADESH,Ghazipur,Saidpur,0.0,0.0,,146,9,988,374,187377.96810139844,698144407.2972184,640933.375,,,,SAIDPUR,09-195-00988,0.9378704995722428,40086.56,61436.33
09-190-00962,9,190,962,UTTAR PRADESH,Deoria,Salempur,0.0,0.0,,137,9,962,341,200824.31794733848,606285228.0854445,568900.625,,,,SALEMPUR,09-190-00962,1.0025910417096484,37300.98,52865.94
09-158-00829,9,158,829,UTTAR PRADESH,Rae Bareli,Salon,0.0,0.0,,175,9,829,181,200426.7219061872,831017359.1248728,553317.9375,,,,SALON,09-158-00829,0.9607261721266391,34170.33,50009.14
09-754-00721,9,754,721,UTTAR PRADESH,Sambhal,Sambhal,0.0,0.0,,659,9,721,33,234852.465973177,1158141565.148043,1174579.0,,,,SAMBHAL,09-754-00721,0.8744310961928234,46661.14,134211.15
09-155-00813,9,155,813,UTTAR PRADESH,Hardoi,Sandila,0.0,0.0,,150,9,813,160,295837.97555953887,1828632315.0913875,1051943.25,,,,SANDILA,09-155-00813,0.853912692959204,56109.11,107357.71999999999
09-138-00732,9,138,732,UTTAR PRADESH,Meerut,Sardhana,0.0,0.0,,169,9,732,44,163884.14743230096,780030431.2305568,796104.0,,,,SARDHANA,09-138-00732,0.8712343545064265,39563.100000000006,79230.70000000001
09-168-00866,9,168,866,UTTAR PRADESH,Hamirpur,Sarila,0.0,0.0,,149,9,866,229,260337.2524074648,1096702123.816631,167914.828125,,,,SARILA,09-168-00866,0.847829280103453,11703.22,14689.27
09-155-00809,9,155,809,UTTAR PRADESH,Hardoi,Shahabad,0.0,0.0,,150,9,809,155,274126.16530635464,1240370838.2599435,823213.625,,,,SHAHABAD,09-155-00809,0.8523883356153082,44195.67,85350.45999999999
09-155-00809,9,155,809,UTTAR PRADESH,Hardoi,Shahabad,0.0,0.0,,150,9,809,155,274126.16530635464,1240370838.2599435,823213.625,,,,SHAHABAD,09-155-00809,0.8523883356153082,44195.67,85350.45999999999
09-155-00809,9,155,809,UTTAR PRADESH,Hardoi,Shahabad,0.0,0.0,,150,9,809,155,274126.16530635464,1240370838.2599435,823213.625,,,,SHAHABAD,09-155-00809,0.8523883356153082,44195.67,85350.45999999999
