object_id,RIDF_tenders_awarded_value,timeperiod
21-388-03373,75601240.0,
21-390-03430,39040802.67,
21-381-03341,28925340.0,
21-383-03356,815755960.0,
21-386-03465,23562918.0,
21-396-03555,37815361.0,
21-381-03340,52000155.0,
21-393-03293,114023910.0,
21-382-03400,155239094.0,
21-376-03512,44554994.0,
21-388-03364,30814571.0,
21-390-03430,22885116.575,
21-393-03293,103120305.0,
21-382-03400,516278553.0,
21-383-03353,88194266.0,
21-379-03434,312899172.0,
21-388-03369,57138468.0,
21-387-03544,107619604.0,
21-376-03487,32815880.0,
21-380-03389,608914000.0,
21-388-03369,30401304.0,
