object_id,total_rail_length,rail_count,timeperiod
09-132-00701,0.0,0.0,
09-132-00702,68180.25941911034,24.0,
09-132-00703,2996.68521066588,1.0,
09-132-00704,30295.068167760597,5.0,
09-132-00705,26198.234674084095,7.0,
09-133-00708,25735.53258934106,7.0,
09-133-00709,4157.796395780549,2.0,
09-133-00710,17689.02012027532,5.0,
09-133-00711,0.0,0.0,
09-134-00712,67402.25457935246,16.0,
09-134-00713,38679.70061641052,10.0,
09-134-00714,19795.55147178971,5.0,
09-134-00715,34640.574629912386,6.0,
09-134-00716,23396.634239862135,3.0,
09-135-00717,0.0,0.0,
09-135-00718,0.0,0.0,
09-135-00719,90789.08472983136,32.0,
09-135-00720,34584.60480973339,15.0,
09-136-00723,1999.3753393767347,2.0,
09-136-00724,0.0,0.0,
09-136-00725,28121.63830580759,12.0,
09-136-00726,26142.782448861013,8.0,
09-136-00727,0.0,0.0,
09-136-00728,22165.394372417293,6.0,
09-137-00718,25028.7371819883,4.0,
09-137-00729,41563.28752110186,8.0,
09-137-00730,26437.03358308244,5.0,
09-137-00731,6893.314264404364,3.0,
09-138-00732,20460.3613987519,6.0,
09-138-00733,0.0,0.0,
09-138-00734,47106.75350928409,13.0,
09-139-00735,25582.583897436183,6.0,
09-139-00736,11292.16678154794,3.0,
09-139-00737,15768.379991638798,3.0,
09-140-00738,19771.886495804887,5.0,
09-140-00739,56189.19797014544,23.0,
09-141-00742,26912.830157990866,6.0,
09-141-00743,17438.525740977264,4.0,
09-141-00744,0.0,0.0,
09-142-00745,5676.903435305716,2.0,
09-142-00746,33452.218247666526,9.0,
09-142-00747,0.0,0.0,
09-142-00748,0.0,0.0,
09-142-00749,20381.219659414503,5.0,
09-142-00750,0.0,0.0,
09-142-00751,35736.12367568126,8.0,
09-143-00752,0.0,0.0,
09-143-00753,20061.889015094916,6.0,
09-143-00754,2828.5804019380857,1.0,
09-143-00755,50057.138831326505,17.0,
09-143-00756,88.53336301404244,1.0,
09-144-00757,20837.750431899432,8.0,
09-144-00758,29569.42807492052,7.0,
09-144-00759,51501.48467638508,21.0,
09-144-00760,14105.531938661434,5.0,
09-145-00761,34271.90216133495,10.0,
09-145-00762,15622.270843879947,7.0,
09-145-00763,7473.43924734193,5.0,
09-145-00764,135792.79897639714,42.0,
09-146-00763,0.0,0.0,
09-146-00765,43246.21906417909,13.0,
09-146-00766,69392.07537966751,32.0,
09-146-00767,66547.61568369977,20.0,
09-146-00768,19456.10133157336,11.0,
09-146-00769,43818.713435092955,12.0,
09-146-00770,50406.36191487529,10.0,
09-147-00771,17028.563492043086,8.0,
09-147-00772,16307.18655266606,5.0,
09-147-00773,0.0,0.0,
09-147-00774,61729.76332768386,10.0,
09-148-00775,36691.54265310799,17.0,
09-148-00776,20604.27951408708,15.0,
09-148-00777,23640.45397625701,5.0,
09-149-00779,25714.76939248232,5.0,
09-149-00780,0.0,0.0,
09-149-00781,0.0,0.0,
09-149-00782,53463.29494694345,13.0,
09-149-00783,0.0,0.0,
09-150-00784,29622.15699622875,10.0,
09-150-00785,18432.142118616288,8.0,
09-150-00786,47471.99879391471,10.0,
09-150-00787,79379.14352904573,44.0,
09-150-00788,21675.843285510186,7.0,
09-150-00789,25197.35483418996,3.0,
09-151-00790,62219.12494052287,23.0,
09-151-00791,33288.5727393509,6.0,
09-151-00792,46240.58635725445,9.0,
09-152-00793,3804.018992425003,2.0,
09-152-00794,48952.213786226464,11.0,
09-152-00795,56978.08002476878,19.0,
09-152-00796,0.0,0.0,
09-153-00797,23269.687836352125,10.0,
09-153-00798,94053.42351991383,28.0,
09-153-00799,39853.23285682443,9.0,
09-153-00800,25031.229785250063,7.0,
09-153-00801,48448.15683619212,15.0,
09-153-00802,0.0,0.0,
09-154-00803,42055.65233409808,12.0,
09-154-00804,91899.886012963,32.0,
09-154-00805,8699.320213896299,5.0,
09-154-00806,21629.140043430176,3.0,
09-154-00807,19670.679415896968,3.0,
09-154-00808,33208.262933265454,5.0,
09-155-00809,32177.794580685764,9.0,
09-155-00810,0.0,0.0,
09-155-00811,42586.68666506687,10.0,
09-155-00812,29209.896735201157,8.0,
09-155-00813,70379.00576667624,19.0,
09-156-00814,41838.28093848951,7.0,
09-156-00815,23119.34522624047,5.0,
09-156-00816,62980.377855248335,18.0,
09-156-00817,0.0,0.0,
09-156-00818,24065.487168103467,5.0,
09-157-00819,25162.64427043645,6.0,
09-157-00820,23028.40905376446,6.0,
09-157-00821,130683.05419718663,59.0,
09-157-00822,46743.931511318406,10.0,
09-158-00823,16007.796802428516,4.0,
09-158-00825,56436.67973850312,20.0,
09-158-00826,26854.444075015075,9.0,
09-158-00827,35772.05977433158,11.0,
09-158-00828,46402.983995932766,12.0,
09-158-00829,1664.2602138443892,2.0,
09-159-00830,36471.79394446462,12.0,
09-159-00831,0.0,0.0,
09-159-00832,67279.61990573729,20.0,
09-160-00833,9979.13054462812,4.0,
09-160-00834,30353.37285832268,8.0,
09-160-00835,0.0,0.0,
09-161-00836,32896.531635606145,10.0,
09-161-00837,6105.514548528879,4.0,
09-161-00838,57681.403971795546,17.0,
09-161-00839,23476.14209195973,5.0,
09-161-00840,0.0,0.0,
09-162-00841,26145.17796938753,3.0,
09-162-00842,6537.676193630504,2.0,
09-163-00843,0.0,0.0,
09-163-00844,24315.485558838132,4.0,
09-163-00845,52530.14784139442,13.0,
09-163-00846,24947.9294097166,12.0,
09-163-00847,0.0,0.0,
09-164-00848,54262.44514838391,14.0,
09-164-00849,123457.29838794272,41.0,
09-164-00850,39416.595889819255,13.0,
09-165-00851,0.0,0.0,
09-165-00852,0.0,0.0,
09-165-00853,25269.320519365818,7.0,
09-165-00854,37548.91738640075,12.0,
