object_id,Preparedness Measures_tenders_awarded_value,timeperiod
21-384-03278,2550572.0,
21-384-03279,3472103.0,
21-392-03570,3708028.79,
21-392-03571,750155.79,
21-388-03373,73993094.0,
21-388-03364,33599501.0,
21-387-03544,43986815.0,
21-381-03339,1640464.0,
21-394-03534,55430191.0,
21-395-03414,46310304.0,
21-383-03349,890806.0,
21-383-03351,2224088.0,
21-383-03353,1081812.0,
21-383-03356,1069629.0,
21-377-03303,925763.0,
21-384-03280,1648983.0,
21-388-03367,42126336.81,
21-388-03373,17763239.22,
21-388-03384,5009700.0,
21-374-03588,372290.0,
21-375-03443,7670476.42,
21-380-03386,3790210.0,
21-381-03336,2252996.0,
21-387-03546,2746663.0,
21-388-03373,1017971.0,
21-392-03570,2644330.0,
21-378-03322,4489900.0,
21-381-03338,85899143.17,
21-383-03353,1070805.0,
21-388-03369,29164668.0,
21-397-03517,3275938.0,
21-377-03303,83854487.0,
21-393-03293,11619.0,
21-395-03416,4700.0,
21-396-03555,37815361.0,
21-377-03303,2723445.0,
21-383-03350,1069268.0,
21-383-03351,1063471.0,
21-383-03353,4246970.0,
21-384-03279,1072239.0,
21-388-03369,49257671.0,
21-374-03588,9600606.9,
21-377-03302,7116905.0,
21-388-03383,24198094.0,
21-372-03564,6874714.763,
21-379-03434,6762860.0,
21-387-03541,6209036.0,
21-383-03350,2137023.0,
21-383-03353,1061816.0,
21-381-03338,12271859.0,
21-381-03341,71130776.0,
21-388-03373,14803079.0,
21-394-03534,1590912.0,
21-379-03436,41741407.0,
21-383-03349,1064177.0,
21-383-03353,1070517.0,
21-383-03356,1069537.0,
21-374-03588,6764448.59,
21-383-03349,974569.0,
21-374-03588,13370672.04,
21-382-03400,5020796.95,
21-388-03364,1129686.0,
21-398-03470,1919338.07,
21-398-03471,38146.68,
21-377-03306,1997575.0,
21-378-03322,433615.0,
21-379-03434,7558737.0,
21-381-03338,37573472.0,
21-383-03350,2141566.0,
21-383-03351,1336194.0,
21-383-03352,1081861.0,
21-380-03388,99002183.0,
21-380-03389,54143131.0,
21-381-03341,44901448.0,
21-375-03443,4174713.0,
21-388-03364,51914759.94,
21-388-03373,20790282.0,
21-388-03381,45965571.35,
21-388-03383,26949138.99,
21-388-03370,2447230.0,
21-392-03567,179628843.0,
21-396-03547,13386471.0,
21-397-03516,1428793.198,
21-397-03517,2503099.18,
21-398-03471,2795219.557,
21-376-03512,92331786.0,
21-377-03304,2866231.0,
21-379-03434,21595348.0,
21-380-03392,1034771.0,
21-381-03341,5689724.0,
21-382-03400,80742275.0,
21-383-03349,1963109.0,
21-383-03350,2132194.0,
21-383-03351,891955.0,
21-383-03353,914627.0,
21-384-03278,693748.0,
21-386-03458,6428029.0,
21-387-03541,3187424.0,
21-390-03430,22331878.76,
21-372-03564,8035725.0,
21-373-03347,7588788.0,
21-375-03443,478777776.0,
21-381-03340,52000155.0,
21-396-03557,134647566.0,
