object_id,total_tender_awarded_value,timeperiod
09-134-00713,3034487.99,2025_12
09-134-00715,245245.7,2025_12
09-156-00814,436249.0,2025_12
09-159-00830,559571.62,2025_12
09-164-00848,993221.46,2025_12
09-173-00881,1161404.34,2025_12
09-175-00895,116964.0,2025_12
09-176-00897,266601.3,2025_12
09-176-00901,267258.46,2025_12
09-180-00920,551371.5700000001,2025_12
09-180-00921,209192.1,2025_12
09-180-00922,974643.74,2025_12
09-181-00923,52785.75,2025_12
09-182-00925,324173.74,2025_12
09-182-00926,1248699.72,2025_12
09-182-00927,910558.11,2025_12
09-183-00928,701989.1000000001,2025_12
09-189-00956,1055111.09,2025_12
09-191-00964,125427.6,2025_12
09-191-00965,229007.26,2025_12
09-191-00966,323448.64,2025_12
09-191-00967,64715.2,2025_12
09-191-00968,216885.75,2025_12
09-191-00970,97036.4,2025_12
09-706-00824,1745269.02,2025_12
09-706-00914,524821.87,2025_12
09-135-00720,1393517.36,2024_08
09-142-00749,3747569.0,2024_08
09-146-00766,11484191.42,2024_08
09-148-00775,1377578.0,2024_08
09-155-00813,2824146.19,2024_08
09-157-00819,3324820.0,2024_08
09-157-00822,3492847.0,2024_08
09-164-00849,1312286.88,2024_08
09-170-00871,197296.0,2024_08
09-170-00873,196399.2,2024_08
09-185-00939,849425.0,2024_08
09-188-00950,125625839.0,2024_08
09-188-00954,5008307.42,2024_08
09-190-00959,1981784.3,2024_08
09-192-00972,5783369.51,2024_08
09-193-00976,941478.0,2024_08
09-194-00984,4829858.0,2024_08
09-199-01000,3079779.0,2024_08
09-137-00730,6447972.78,2024_09
09-145-00764,3533780.0,2024_09
09-146-00766,2845621.831,2024_09
09-152-00795,11777018.43,2024_09
09-157-00822,4772280.0,2024_09
09-164-00849,49772557.0,2024_09
09-170-00871,2539400.05,2024_09
09-175-00888,3440740.0,2024_09
09-175-00894,10778928.9,2024_09
09-179-00915,2921891.61,2024_09
09-188-00950,8272907.953000001,2024_09
09-194-00984,3709605.0,2024_09
09-706-00914,1829254.0,2024_09
09-191-00966,3567958.51,2019_03
09-135-00719,11613735.0,2019_06
09-132-00702,178342.0,2019_07
09-134-00713,11907951.0,2019_07
09-153-00798,104171834.6,2023_06
