object_id,Others_tenders_awarded_value,timeperiod
21-381-03341,752355.0,
21-393-03285,10069200000.0,
21-399-03484,15573160.18,
21-399-03485,10156441.0,
21-376-03488,5526671.69,
21-376-03495,759066.0,
21-377-03298,300887.0,
21-381-03341,7458208.0,
21-387-03546,2480968.0,
21-376-03490,112172856.0,
21-378-03323,2068266.0,
21-387-03543,871223.67,
21-397-03517,2682759.19,
21-377-03303,901663.0,
21-381-03338,1130148.0,
21-398-03468,1153504.94,
21-372-03566,3193014.17,
21-377-03303,1664806.99,
21-377-03298,29937.57,
21-388-03367,2726230.0,
21-388-03383,231902992.0,
21-398-03470,901944.64,
21-372-03563,1955398.31,
21-397-03517,510060.51,
21-377-03302,2276596.0,
21-379-03442,754378.0,
21-381-03341,5374722.0,
21-384-03278,1378493.0,
21-391-03329,804415.0,
21-388-03367,5828422.0,
21-395-03409,7891389.0,
21-381-03341,40434957.0,
21-384-03278,4066834.0,
21-388-03367,40843584.79,
21-397-03514,743718.89,
21-372-03564,1911794.0,
21-390-03429,842000.0,
21-390-03431,1192000.0,
21-390-03432,1163000.0,
21-372-03566,790808.86,
21-380-03392,108010554.79,
21-387-03544,68940151.0,
21-399-03484,4585361.0,
21-399-03485,188131.0,
21-374-03575,1347710.0,
21-374-03577,2727917.0,
21-374-03583,1359586.0,
21-380-03392,1071260.0,
21-388-03367,1972898.0,
21-388-03384,608161.0,
21-382-03400,2229400.0,
21-388-03373,199700000.0,
21-377-03298,155228.0,
21-378-03323,4621313.0,
21-399-03483,488368.0,
21-399-03484,2196408.0,
21-399-03485,300786.0,
21-377-03309,56748934.55,
21-387-03537,912392405.0,
21-380-03389,8.94,
21-381-03334,1236362.0,
21-381-03339,1504372.61,
21-389-03362,957021.0,
21-391-03329,1103901.0,
21-375-03443,1983261.0,
21-379-03434,3832660.0,
21-382-03395,18761079.0,
21-382-03400,799723.674,
21-383-03355,674933.0,
21-386-03464,14168042.88,
21-387-03541,109236983.0,
21-392-03570,1047329.0,
21-396-03550,426008.0,
21-370-03319,3347021.0,
21-381-03340,11287614.0,
21-376-03491,283690.0,
21-377-03302,16506797.0,
21-380-03388,751421.0,
21-382-03400,375709.0,
21-392-03570,925000.0,
21-377-03300,112715.0,
21-381-03341,2905271.0,
21-382-03402,752317.0,
21-384-03277,7343888.0,
21-379-03436,3962700000.0,
21-381-03341,4661418216.0,
21-386-03460,1157688000.0,
21-393-03285,6371627503.92,
