object_id,total_tender_awarded_value,timeperiod
21-383-03349,680080.0,
21-374-03588,6764448.59,
21-383-03349,974569.0,
21-370-03312,2286062.86,
21-370-03313,4645660252.84,
21-372-03562,881361.9400000001,
21-376-03488,2632758.79,
21-377-03300,32956146.0,
21-377-03301,331431250.0,
21-377-03303,255585785.0,
21-377-03308,2020807.0,
21-377-03309,23410142.0,
21-379-03436,3963149947.0,
21-380-03389,601954.0,
21-381-03341,4661418216.0,
21-382-03400,32863817.0,
21-384-03277,232324.0,
21-386-03460,1157688000.0,
21-387-03543,4641436.0,
21-388-03373,1594993094.0,
21-390-03427,9405973.66,
21-390-03429,3701817.0,
21-390-03430,2776416.17,
21-390-03431,732431.0,
21-393-03285,6371779419.76,
21-395-03413,2379625.0,
21-396-03557,21526829.0,
21-371-03407,4933333.0,
21-372-03562,46301126.03,
21-375-03443,4174713.0,
21-375-03445,531181.0,
21-376-03488,3208056.0,
21-376-03498,8645024.0,
21-377-03302,87299261.61,
21-377-03303,36391004.0,
21-377-03308,3674592.0,
21-381-03341,673499778.46,
21-382-03400,126200240.0,
21-384-03278,66904438.0,
21-386-03460,35045117.0,
21-388-03364,135642672.94,
21-388-03367,40843584.79,
21-388-03373,204367498.71,
21-388-03381,196465170.23,
21-388-03383,129413082.37,
21-388-03384,60270675.0,
21-389-03361,35994400.47,
21-391-03329,30090453.0,
21-391-03330,18320905.0,
21-391-03331,10665860.0,
21-392-03567,21345666.0,
21-393-03285,1748562.942,
21-396-03547,5462720.56,
21-396-03557,6130937.85,
21-397-03514,743718.89,
21-398-03474,19345479.0,
21-399-03483,20614509.0,
21-370-03318,3908924.0,
21-372-03562,69581328.0,
21-374-03575,1347710.0,
21-374-03577,2727917.0,
21-374-03582,130781.14,
21-374-03583,3301901.22,
21-376-03499,33280996.0,
21-376-03511,10354949.0,
21-377-03298,31481322.0,
21-377-03303,18717224.0,
21-377-03304,70285878.0,
21-377-03305,34891101.0,
21-377-03306,41983606.0,
21-380-03392,3177167.0,
21-381-03341,2252956098.0,
21-384-03280,3589976.0,
21-388-03367,252203592.46,
21-388-03373,35027997.22,
21-388-03384,34702412.0,
21-394-03534,7268836.0,
21-395-03409,4016180.97,
21-396-03547,3482554.55,
21-398-03467,3499595.0,
21-398-03471,65119615.73,
21-398-03472,4683021.0,
21-377-03300,2214962.0,
21-387-03539,4465314.04,
21-393-03285,10991220.0,
21-372-03566,303361.0,
21-375-03443,4940946.0,
21-377-03300,2806838.98,
21-377-03302,392212.0,
21-379-03436,41741407.0,
21-381-03341,2905271.0,
21-382-03402,752317.0,
21-383-03349,1863499.0,
21-383-03352,977666.0,
21-383-03353,5060182.0,
21-383-03356,1069537.0,
21-384-03277,7343888.0,
21-386-03460,145071974.0,
21-388-03373,2732096.74,
21-393-03293,385100.0,
