object_id,Repair and Restoration_tenders_awarded_value,timeperiod
21-370-03313,18838100.24,
21-371-03404,5293219.15,
21-372-03560,1508473.0,
21-372-03563,1028668.15,
21-374-03588,9908201.0,
21-375-03443,2039744.0,
21-376-03488,2290941.0,
21-376-03492,12677999.0,
21-376-03493,20452982.0,
21-376-03498,36534481.0,
21-377-03298,24083280.0,
21-377-03301,14924970.0,
21-377-03306,4735134.0,
21-378-03323,1036400.0,
21-379-03435,49286107.0,
21-379-03440,3251344.0,
21-380-03386,24227847.0,
21-380-03389,31961501.0,
21-381-03336,7953308.0,
21-381-03338,251811440.55,
21-381-03341,97456088.0,
21-382-03400,613967272.0,
21-383-03353,89965460.0,
21-384-03278,1606318.0,
21-386-03460,101585490.82,
21-386-03465,4075158.0,
21-387-03546,4821142.0,
21-388-03369,2679377.0,
21-388-03373,29917085.0,
21-392-03570,20567791.97,
21-393-03288,757939.43,
21-394-03534,20056355.0,
21-395-03416,6088603.0,
21-397-03517,191989.0,
21-398-03472,2453213.0,
21-399-03484,2552467.0,
21-370-03316,25043683.27,
21-370-03318,2964191.0,
21-372-03566,1073653.348,
21-374-03588,46981675.81,
21-375-03450,4768208.08,
21-376-03492,11385448.41,
21-376-03501,9566668.7,
21-376-03510,8324031.29,
21-377-03298,54324783.0,
21-378-03323,6099478.0,
21-378-03326,1197068.0,
21-381-03336,37240776.0,
21-381-03341,41973132.0,
21-382-03395,8038405.0,
21-382-03396,30905228.0,
21-382-03400,8690231.0,
21-382-03403,1643442.0,
21-383-03349,44663146.0,
21-385-03530,321513.0,
21-387-03537,2523530.0,
21-387-03539,6892225.56,
21-388-03364,4178921.0,
21-388-03367,89241371.22999999,
21-388-03368,20196264.0,
21-388-03383,3264119.48,
21-389-03360,3728135.0,
21-389-03361,1808737.0,
21-389-03362,48283991.42,
21-390-03429,39437765.0,
21-390-03430,6564154.0,
21-391-03329,21824175.0,
21-391-03330,5897237.0,
21-391-03331,5652218.0,
21-393-03285,4582323.076,
21-393-03295,9950841.619,
21-395-03415,6580497.302,
21-395-03416,4259336.466,
21-395-03418,5736260.98,
21-396-03557,19494081.06,
21-397-03516,107954.0,
21-398-03470,3542492.28,
21-398-03471,381758.5,
21-370-03314,3661289.0,
