object_id,sum_aged_population
09-132-00701,38983.91299999971
09-132-00702,103623.7349999994
09-132-00703,34598.03200000012
09-132-00704,35516.56700000027
09-132-00705,21737.26500000013
09-133-00708,99242.67900000048
09-133-00709,39161.93200000003
09-133-00710,33440.50999999978
09-133-00711,35681.64599999972
09-134-00712,48668.430999999866
09-134-00713,40733.608999999706
09-134-00714,20933.033999999985
09-134-00715,13512.97900000005
09-134-00716,45687.81399999978
09-135-00717,28984.05700000003
09-135-00718,1394.9119999999966
09-135-00719,
09-135-00720,38776.72999999998
09-136-00723,18058.064999999944
09-136-00724,21646.356999999844
09-136-00725,17031.40599999996
09-136-00726,34527.07299999986
09-136-00727,19112.792000000132
09-136-00728,18332.66199999978
09-137-00718,17477.32300000009
09-137-00729,31455.623000000134
09-137-00730,49011.53700000048
09-137-00731,36190.540999999736
09-138-00732,49227.77299999958
09-138-00733,40251.580000000075
09-138-00734,135263.7809999995
09-139-00735,54180.64300000016
09-139-00736,36973.060000000056
09-139-00737,7516.578571428545
09-140-00738,44451.00499999989
09-140-00739,196651.29300000143
09-141-00742,100848.9059999995
09-141-00743,25153.361000000034
09-141-00744,17097.253999999957
09-142-00745,27071.986000000034
09-142-00746,61033.950000000186
09-142-00747,42555.38899999997
09-142-00748,22192.121000000043
09-142-00749,35101.35699999984
09-142-00750,31628.751999999866
09-142-00751,39695.31700000027
09-143-00752,31977.838999999687
09-143-00753,21470.696999999927
09-143-00754,50739.862999999896
09-143-00755,132474.93599999882
09-143-00756,27595.211000000127
09-144-00757,16523.00499999989
09-144-00758,28365.768999999855
09-144-00759,39953.97800000012
09-144-00760,26804.32200000016
09-145-00761,43158.0129999998
09-145-00762,34465.88199999975
09-145-00763,10757.921999999904
09-145-00764,101165.15100000054
09-146-00763,2.6069999999999993
09-146-00765,27749.79399999976
09-146-00766,141467.0979999993
09-146-00767,31862.529000000097
09-146-00768,30460.192000000272
09-146-00769,29214.689999999944
09-146-00770,28815.213999999687
09-147-00771,33287.71799999988
09-147-00772,57838.667000000365
09-147-00773,34456.64799999958
09-147-00774,44745.47500000009
09-148-00775,55432.00999999978
09-148-00776,24227.3060000001
09-148-00777,65648.37899999972
09-149-00779,44516.35100000026
09-149-00780,13619.596000000136
09-149-00781,22357.665000000037
09-149-00782,55946.9709999999
09-149-00783,38497.37999999989
09-150-00784,41488.84300000034
09-150-00785,28979.7089999998
09-150-00786,42421.92100000009
09-150-00787,98063.7800000012
09-150-00788,29067.74200000009
09-150-00789,28516.592999999877
09-151-00790,49812.36600000039
09-151-00791,40982.96299999999
09-151-00792,41282.69100000011
09-152-00793,37312.58700000029
09-152-00794,46706.38899999997
09-152-00795,65772.88499999978
09-152-00796,39738.05899999989
09-153-00797,
09-153-00798,33079.12300000014
09-153-00799,41004.36199999973
09-153-00800,59982.01599999983
09-153-00801,82319.78500000015
09-153-00802,41030.84199999971
09-154-00803,75051.7070000004
09-154-00804,69478.87200000044
09-154-00805,55904.449999999255
09-154-00806,53901.22200000007
09-154-00807,44643.0410000002
09-154-00808,46802.180999999866
09-155-00809,56247.2910000002
09-155-00810,37404.2919999999
09-155-00811,93221.55200000014
09-155-00812,49720.849000000395
09-155-00813,71368.37000000104
09-156-00814,58565.944000000134
09-156-00815,60392.73099999968
09-156-00816,65024.096999999136
09-156-00817,38835.85999999987
09-156-00818,28164.52199999988
09-157-00819,29573.915999999736
09-157-00820,30199.964000000153
09-157-00821,271689.3539999984
09-157-00822,44222.56300000008
09-158-00823,41156.51300000027
09-158-00825,72585.07699999958
09-158-00826,43230.78700000001
09-158-00827,24516.527
09-158-00828,26826.71700000018
09-158-00829,42993.48699999973
09-159-00830,42977.25900000008
09-159-00831,10379.476999999955
09-159-00832,68265.20799999963
09-160-00833,58154.308000000194
09-160-00834,31343.476999999955
09-160-00835,30990.3759999997
09-161-00836,18437.537999999942
09-161-00837,10134.685999999989
09-161-00838,49776.433000000194
09-161-00839,42190.74000000022
09-161-00840,12767.417000000016
09-162-00841,55532.95100000035
09-162-00842,55934.06799999997
09-163-00843,26506.41000000015
09-163-00844,23880.54799999995
09-163-00845,48111.11199999973
09-163-00846,30789.73499999987
09-163-00847,22309.764999999898
09-164-00848,34042.09700000007
09-164-00849,258376.2250000015
09-164-00850,42442.27000000002
09-165-00851,29817.031999999657
09-165-00852,25348.581999999937
09-165-00853,34714.841000000015
09-165-00854,37253.28399999952
09-165-00855,25124.985000000102
09-166-00856,18231.522000000114
09-166-00857,18608.121000000043
09-166-00858,16894.42699999991
09-166-00859,31878.842999999877
09-166-00860,69376.02400000021
09-167-00861,25300.21200000029
09-167-00862,37326.117000000086
09-167-00863,29243.57200000016
09-168-00864,36503.196
09-168-00865,23202.413999999873
09-168-00866,14181.912999999942
09-168-00867,29572.35099999979
09-169-00868,29048.799000000115
09-169-00869,15811.308999999892
09-169-00870,40787.83099999977
09-170-00871,58999.09800000023
09-170-00872,42408.09300000034
09-170-00873,28876.038000000175
09-170-00874,26174.804000000004
09-171-00875,64215.03299999982
09-171-00876,25762.98899999959
09-172-00877,59520.48099999968
09-172-00878,90776.125
09-172-00879,64833.9729999993
