object_id,sum_aged_population
09-132-00701,43667.371999999974
09-132-00702,116580.30000000076
09-132-00703,39054.86800000025
09-132-00704,39810.21800000034
09-132-00705,24396.49500000011
09-133-00708,111105.96600000096
09-133-00709,43995.28299999982
09-133-00710,37421.9599999995
09-133-00711,40032.143999999855
09-134-00712,54667.60900000017
09-134-00713,45736.63100000005
09-134-00714,23480.435999999987
09-134-00715,15101.64100000006
09-134-00716,51327.39099999983
09-135-00717,32987.06799999997
09-135-00718,1588.523000000001
09-135-00719,
09-135-00720,44081.794999999925
09-136-00723,20427.929999999935
09-136-00724,24494.71299999999
09-136-00725,19297.38400000008
09-136-00726,39243.36699999962
09-136-00727,21635.483000000007
09-136-00728,20750.367999999784
09-137-00718,19907.78199999989
09-137-00729,35591.101999999955
09-137-00730,55556.987999999896
09-137-00731,41048.158999999985
09-138-00732,55052.35699999984
09-138-00733,45159.130000000354
09-138-00734,150607.86900000088
09-139-00735,60286.94200000027
09-139-00736,41402.63499999978
09-139-00737,8288.384285714244
09-140-00738,51550.924999999814
09-140-00739,227356.4370000027
09-141-00742,117539.46899999864
09-141-00743,29304.32899999991
09-141-00744,19760.36599999992
09-142-00745,30444.183999999892
09-142-00746,68158.86000000034
09-142-00747,47768.47100000037
09-142-00748,24795.98900000006
09-142-00749,39380.487999999896
09-142-00750,35402.72799999965
09-142-00751,44592.928000000305
09-143-00752,36192.46099999966
09-143-00753,24308.08799999999
09-143-00754,57388.41200000048
09-143-00755,149788.659
09-143-00756,31242.748999999836
09-144-00757,18531.625
09-144-00758,31795.14099999983
09-144-00759,44729.387000000104
09-144-00760,30093.9030000004
09-145-00761,48711.2919999999
09-145-00762,38966.68299999973
09-145-00763,12056.687999999966
09-145-00764,114438.534
09-146-00763,2.6430000000000007
09-146-00765,31581.720999999903
09-146-00766,159573.68200000003
09-146-00767,36033.321
09-146-00768,34433.57800000021
09-146-00769,33032.939999999944
09-146-00770,32495.925999999978
09-147-00771,37311.2219999996
09-147-00772,65274.99799999967
09-147-00773,38794.7919999999
09-147-00774,50401.419999999925
09-148-00775,62108.735000000335
09-148-00776,27152.35400000005
09-148-00777,73493.09099999908
09-149-00779,50405.90900000045
09-149-00780,15314.493999999948
09-149-00781,25230.584999999963
09-149-00782,63213.73900000006
09-149-00783,43521.50999999978
09-150-00784,47081.09200000018
09-150-00785,32857.325999999885
09-150-00786,48137.689000000246
09-150-00787,111308.16500000095
09-150-00788,32986.82800000021
09-150-00789,32344.43699999992
09-151-00790,56065.83900000062
09-151-00791,46116.961999999825
09-151-00792,46456.25400000019
09-152-00793,42433.09800000023
09-152-00794,52921.12600000016
09-152-00795,74630.15999999922
09-152-00796,45088.091000000015
09-153-00797,
09-153-00798,38011.52200000035
09-153-00799,46633.687999999616
09-153-00800,68347.66899999976
09-153-00801,93622.13500000072
09-153-00802,46799.12799999956
09-154-00803,85238.27300000004
09-154-00804,78926.22300000116
09-154-00805,63391.06999999937
09-154-00806,61157.59800000023
09-154-00807,50484.43400000036
09-154-00808,53145.60900000017
09-155-00809,63486.95400000084
09-155-00810,42178.85800000001
09-155-00811,105255.8030000003
09-155-00812,56080.6660000002
09-155-00813,80449.68500000052
09-156-00814,65465.35600000061
09-156-00815,67955.04399999976
09-156-00816,72567.07799999975
09-156-00817,43517.720000000205
09-156-00818,31348.788000000175
09-157-00819,33825.533999999985
09-157-00820,34692.14600000018
09-157-00821,306594.756000001
09-157-00822,50820.80200000014
09-158-00823,46148.132000000216
09-158-00825,81542.94799999986
09-158-00826,48425.27799999993
09-158-00827,27478.537999999942
09-158-00828,30056.838000000454
09-158-00829,48327.43299999973
09-159-00830,48415.08599999966
09-159-00831,11675.947999999977
09-159-00832,77124.50200000033
09-160-00833,65536.74700000044
09-160-00834,35419.0129999998
09-160-00835,34931.02899999963
09-161-00836,20678.516999999993
09-161-00837,11440.798999999884
09-161-00838,55797.292000000365
09-161-00839,47288.939999999944
09-161-00840,14329.208000000215
09-162-00841,62236.79900000058
09-162-00842,62627.632000000216
09-163-00843,29549.88000000012
09-163-00844,26645.131999999983
09-163-00845,53612.92299999995
09-163-00846,34260.44999999972
09-163-00847,24856.824999999953
09-164-00848,37455.99800000014
09-164-00849,285178.6300000027
09-164-00850,46425.83499999996
09-165-00851,33265.74799999967
09-165-00852,28215.147999999812
09-165-00853,38770.16900000023
09-165-00854,41548.5009999997
09-165-00855,27999.13500000024
09-166-00856,20311.86300000013
09-166-00857,20672.09400000004
09-166-00858,18739.94299999997
09-166-00859,35558.02199999988
09-166-00860,77110.12600000016
09-167-00861,28710.16800000053
09-167-00862,42307.74300000025
09-167-00863,33258.17799999984
09-168-00864,40779.158999999985
09-168-00865,25635.545999999857
09-168-00866,15668.886999999988
09-168-00867,32818.66899999976
09-169-00868,32332.550999999978
09-169-00869,17595.01599999983
09-169-00870,45289.99399999995
09-170-00871,66560.03700000048
09-170-00872,47801.51700000046
09-170-00873,32175.282000000123
09-170-00874,29523.505999999583
09-171-00875,72711.79199999943
09-171-00876,29408.345999999437
09-172-00877,66385.84899999946
09-172-00878,101301.45999999996
09-172-00879,72448.64199999999
09-173-00880,26442.287999999942
09-173-00881,91879.05400000048
09-173-00882,105641.48599999955
09-173-00883,69600.60200000089
09-173-00884,33148.55399999954
09-174-00885,43395.961999999825
09-174-00886,52089.398000000045
09-174-00887,49806.57699999958
09-175-00888,61655.94899999909
09-175-00889,75212.63599999994
09-175-00890,117405.40000000036
09-175-00891,34445.7209999999
09-175-00892,57668.64900000021
09-175-00893,77103.6099999994
09-175-00894,54656.50899999961
09-175-00895,32132.183999999892
09-176-00896,53151.1819999991
09-176-00897,27243.375
09-176-00898,87805.81799999997
09-176-00899,28672.751999999866
09-176-00900,39766.334000000264
