Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||Central Equipment and Procurement Circle - 1||E E (Unit - 2),EQ-1223/2019-20,2019_UPIDM_407553_1,Yes,Open Tender,Lump-sum,Goods,3.0,No,No,Offline,No,No,No,1.0,Fee,.pdf,"EMD, Bid Fee, Part A",25-Nov-2019 05:00 PM,18-Dec-2019 03:00 PM,25-Nov-2019 05:00 PM,16-Dec-2019 05:00 PM,NA ,NA ,25-Nov-2019 05:00 PM,16-Dec-2019 05:00 PM,24-Dec-2019 03:30 PM,"15,500",Yes,fixed,,"Superintending Engineer, CESPO-1",Lucknow,1.0,DD - Demand Draft,"1,800","Executive Engineer, Inventory Control Division",Lucknow,No,"Superintending Engineer, CESPO-1","Superintending Engineer, CESPO-1, Ganga Sichai Bhawan, Telibag, Lucknow",HSC Centrifugal Pumpsets,"Manufacture and supply of HSC Centrifugal Pump 25 cusec capacity, 22m head with suitable 3 phase Squirrel Cage Induction Motor, suitable Capacitor and suitable Fully Automatic Oil Immersed Auto Transformer Starter, with accessories",Please refer Tender documents. ,NA ,"15,00,000",Mechanical Engineering Items,NA ,Tender,90.0,90.0,Lucknow,226025.0,NA ,NA ,NA ,"Ganga Sichai Bhawan, Telibag, Lucknow",No ,No,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||Central Equipment and Procurement Circle - 1||E E (Unit - 2),EQ-1223/2019-20,2019_UPIDM_407553_1,Yes,Open Tender,Lump-sum,Goods,3.0,No,No,Offline,No,No,No,1.0,Fee,.pdf,"EMD, Bid Fee, Part A",25-Nov-2019 05:00 PM,18-Dec-2019 03:00 PM,25-Nov-2019 05:00 PM,16-Dec-2019 05:00 PM,NA ,NA ,25-Nov-2019 05:00 PM,16-Dec-2019 05:00 PM,24-Dec-2019 03:30 PM,"15,500",Yes,fixed,,"Superintending Engineer, CESPO-1",Lucknow,1.0,DD - Demand Draft,"1,800","Executive Engineer, Inventory Control Division",Lucknow,No,"Superintending Engineer, CESPO-1","Superintending Engineer, CESPO-1, Ganga Sichai Bhawan, Telibag, Lucknow",HSC Centrifugal Pumpsets,"Manufacture and supply of HSC Centrifugal Pump 25 cusec capacity, 22m head with suitable 3 phase Squirrel Cage Induction Motor, suitable Capacitor and suitable Fully Automatic Oil Immersed Auto Transformer Starter, with accessories",Please refer Tender documents. ,NA ,"15,00,000",Mechanical Engineering Items,NA ,Tender,90.0,90.0,Lucknow,226025.0,NA ,NA ,NA ,"Ganga Sichai Bhawan, Telibag, Lucknow",No ,No,17-Feb-2020,"INR 1,598,240",90.0,Dwarika Prasad,17-Feb-2020 02:20 PM,EQ1223.pdf (1618.00 KB),1.0,1501171.0,FLOWMORE LIMITED,INR,"1,598,240",1.0,1501171.0,FLOWMORE LIMITED,14-Dec-2019 12:05 PM,Accepted-AOC,L1,17-Feb-2020 02:21 PM,Finance,FLOWMORE LIMITED and WPIL LIMITED found responsive,Dwarika Prasad,17-Feb-2020 02:16 PM,None,"Vishnu Kumar, Chief Engineer",Internal,,Dwarika Prasad,17-Feb-2020 02:19 PM,finsummary_593636.pdf (649.69 KB),1.0,1501171.0,FLOWMORE LIMITED,"15,98,240.00",1.0,Technical,FLOWMORE LIMITED and WPIL LIMITED found responsive,Dwarika Prasad,24-Dec-2019 03:26 PM,None,"Vishnu Kumar, Chief Engineer (Mech.)",Internal,,Dwarika Prasad,24-Dec-2019 03:28 PM,24-Dec-2019 03:30 PM,techsummary_593636.pdf (75.29 KB),,,
,,,,,,,,,,,,,,2.0,PreQual/Technical,.pdf,"Technical Bid, Part B",,,,,,,,,,,,,,,,2.0,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,PreQual/Technical,.pdf,"Technical Bid, Part B",,,,,,,,,,,,,,,,2.0,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1502952.0,GitaPumps,14-Dec-2019 06:58 PM,Not Admitted-PreQual/Technical,Not Complied with technical specification,24-Dec-2019 03:26 PM,,,,,,,,,,,,2.0,1502129.0,WPIL LIMITED,"16,97,698.24",2.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3.0,Finance,.xls,"Technical Bid, Part C",,,,,,,,,,,,,,,,3.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Finance,.xls,"Technical Bid, Part C",,,,,,,,,,,,,,,,3.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1486181.0,WILO MATHER AND PLATT PUMPS PVT LTD,16-Dec-2019 04:52 PM,Not Admitted-Fee,Fee not received,20-Dec-2019 03:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1502129.0,WPIL LIMITED,13-Dec-2019 04:03 PM,Rejected-AOC,L2,17-Feb-2020 02:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_UPIDM_407553_1,EQ-1223/2019-20,HSC Centrifugal Pumpsets
