Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
UP Rajkiya Nirman Nigam Ltd||G M - Delhi Zone||Ghaziabad Unit,223/E-Proc./RNN/20,2020_UPRNN_432738_1,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT Tender Document,08-Feb-2020 09:00 AM,14-Feb-2020 04:00 PM,08-Feb-2020 09:00 AM,14-Feb-2020 03:30 PM,NA ,NA ,08-Feb-2020 09:00 AM,14-Feb-2020 03:30 PM,"68,750",No,percentage,5.0%,U P Rajkiya Nirman Nigam Ltd.,Ghaziabad,1.0,Extension of last date,Date,,1.0,DD - Demand Draft,590.0,U P Rajkiya Nirman Nigam Ltd.,Ghaziabad,No,"Chhedi Lal, Unit Incharge","U.P. Rajkiya Nirman Nigam Ltd., Ghaziabad Unit, Opp. Gagan Enclave, Amrit Nagar, G.T. Road, Ghaziabad",Short term notice for E-Procurement of building materials,As per BoQ,As per tender document ,NA ,"13,75,000",Civil Construction Goods,NA ,Tender,30.0,90.0,Khurja Bulandshahr,203131.0,NA ,NA ,NA ,Office of the Unit Incharge UPRNN Ghaziabad Unit,No ,No,UP Rajkiya Nirman Nigam Ltd||G M - Delhi Zone||Ghaziabad Unit,223/E-Proc./RNN/20,2020_UPRNN_432738_1,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT Tender Document,08-Feb-2020 09:00 AM,14-Feb-2020 04:00 PM,08-Feb-2020 09:00 AM,14-Feb-2020 03:30 PM,NA ,NA ,08-Feb-2020 09:00 AM,14-Feb-2020 03:30 PM,"68,750",No,percentage,5.0%,U P Rajkiya Nirman Nigam Ltd.,Ghaziabad,1.0,Extension of last date,Date,,1.0,DD - Demand Draft,590.0,U P Rajkiya Nirman Nigam Ltd.,Ghaziabad,No,"Chhedi Lal, Unit Incharge","U.P. Rajkiya Nirman Nigam Ltd., Ghaziabad Unit, Opp. Gagan Enclave, Amrit Nagar, G.T. Road, Ghaziabad",Short term notice for E-Procurement of building materials,As per BoQ,As per tender document ,NA ,"13,75,000",Civil Construction Goods,NA ,Tender,30.0,90.0,Khurja Bulandshahr,203131.0,NA ,NA ,NA ,Office of the Unit Incharge UPRNN Ghaziabad Unit,No ,No,22-Feb-2020,"INR 1,325,000",90.0,Chhedi Lal,22-Feb-2020 03:34 PM,AOC.pdf (492.00 KB),1.0,1598384.0,N K GUPTA,INR,"1,325,000",1.0,1596735.0,ARIHANT ENTERPRISES,13-Feb-2020 06:02 PM,Rejected-AOC,Highest Rates,22-Feb-2020 03:34 PM,Finance,Tender is being scrutinized.,Seema Mavi,14-Feb-2020 04:30 PM,None,BOQ Comparative Chart,Chhedi Lal,Internal,"Narendra Kumar Dinkar (ARE), Seema Mavi (Accountant)",Chhedi Lal,22-Feb-2020 03:29 PM,finsummary_635513.pdf (1028.42 KB),1.0,1596735.0,ARIHANT ENTERPRISES,1525000.0,3.0,Chhedi Lal,Internal,"Narendra Kumar Dinkar (ARE), Seema Mavi (Accountant)",Chhedi Lal,22-Feb-2020 03:25 PM,techsummary_635513.pdf (800.83 KB),,,
,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1598435.0,DK GUPTA CONSTRUCTION AND SUPPLIERS,14-Feb-2020 02:56 PM,Rejected-AOC,2nd Lowest Rates,22-Feb-2020 03:34 PM,,,,,,,,,,,,,2.0,1598384.0,N K GUPTA,1325000.0,1.0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1598384.0,N K GUPTA,14-Feb-2020 02:39 PM,Accepted-AOC,Lowest Rates,22-Feb-2020 03:34 PM,,,,,,,,,,,,,3.0,1598435.0,DK GUPTA CONSTRUCTION AND SUPPLIERS,1450000.0,2.0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_UPRNN_432738_1,223/E-Proc./RNN/20,Short term notice for E-Procurement of building materials
