Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
U P Irrigation Department (Mechanical),EQ-1184/2018-19,2018_UPIDM_256709_1,Yes,Open Tender,Item Wise,Goods,3.0,No,No,Offline,No,No,No,1.0,Fee,.pdf,"BID FEE,EMD And Other Documents Of Part A",01-Oct-2018 06:00 PM,15-Nov-2018 03:00 PM,01-Oct-2018 06:00 PM,13-Nov-2018 05:00 PM,03-Oct-2018 02:00 PM ,20-Oct-2018 02:00 PM ,04-Oct-2018 10:00 AM,13-Nov-2018 05:00 PM,14-Jan-2019 03:00 PM,"30,500",Yes,fixed,,Superintending Engineer,Lucknow,1.0,Date exetension,Date,,1.0,DD - Demand Draft,"5,310",Executive Engineer Inventory Control Division,Lucknow,No,Superintending Engineer,Superintending Engineer Central Equipment and Stores Procurement Organisation 1 Irrigation Water Resources Department,3 Phase 11/0.433 KV Outdoor Type LT Transformer,3 Phase 11/0.433 KV Outdoor Type LT Transformer,Please refer Tender documents. ,NA ,"30,00,000",Electrical Work/ Equipment,NA ,Tender,90.0,90.0,"Ghazipur , Allahabad",212001.0,NA ,NA ,NA ,Lucknow,No ,No,U P Irrigation Department (Mechanical),EQ-1184/2018-19,2018_UPIDM_256709_1,Yes,Open Tender,Item Wise,Goods,3.0,No,No,Offline,No,No,No,1.0,Fee,.pdf,"BID FEE,EMD And Other Documents Of Part A",01-Oct-2018 06:00 PM,15-Nov-2018 03:00 PM,01-Oct-2018 06:00 PM,13-Nov-2018 05:00 PM,03-Oct-2018 02:00 PM ,20-Oct-2018 02:00 PM ,04-Oct-2018 10:00 AM,13-Nov-2018 05:00 PM,14-Jan-2019 03:00 PM,"30,500",Yes,fixed,,Superintending Engineer,Lucknow,1.0,Date exetension,Date,,1.0,DD - Demand Draft,"5,310",Executive Engineer Inventory Control Division,Lucknow,No,Superintending Engineer,Superintending Engineer Central Equipment and Stores Procurement Organisation 1 Irrigation Water Resources Department,3 Phase 11/0.433 KV Outdoor Type LT Transformer,3 Phase 11/0.433 KV Outdoor Type LT Transformer,Please refer Tender documents. ,NA ,"30,00,000",Electrical Work/ Equipment,NA ,Tender,90.0,90.0,"Ghazipur , Allahabad",212001.0,NA ,NA ,NA ,Lucknow,No ,No,22-Feb-2020,"INR 1,718,552",90.0,Upendra Singh,22-Feb-2020 04:29 PM,1184agreement.pdf (1401.00 KB),1.0,924682.0,Sai Electricals (A Unit of Sai Computers Ltd.),INR,"951,552",1.0,925657.0,Electromec Engineering Enterprises,05-Nov-2018 09:29 AM,Accepted-AOC,L1,22-Feb-2020 04:29 PM,Finance,AS per decision of CE Sajja,Upendra Singh,03-Feb-2020 04:10 PM,None,chief engineer,Internal,,Upendra Singh,22-Feb-2020 04:21 PM,finsummary_357129.pdf (264.92 KB),1.0,924682.0,Sai Electricals (A Unit of Sai Computers Ltd.),"9,51,552.00",L1,Technical,As per the order of chief engineer,Upendra Singh,14-Jan-2019 02:07 PM,technical_357129.pdf,chief engineer,Internal,chief engineer,Upendra Singh,14-Jan-2019 02:17 PM,14-Jan-2019 03:00 PM,techsummary_357129.pdf (298.19 KB),,,
,,,,,,,,,,,,,,2.0,PreQual/Technical,.pdf,Technical Part B,,,,,,,,,,,,,,,,2.0,Revised BOQ,Other,,2.0,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,PreQual/Technical,.pdf,Technical Part B,,,,,,,,,,,,,,,,2.0,Revised BOQ,Other,,2.0,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,925657.0,Electromec Engineering Enterprises,INR,"767,000",2.0,889985.0,MELCON,18-Oct-2018 12:37 PM,Not Admitted-Fee,Fee not received,19-Nov-2018 04:19 PM,,,,,,,,,,,,2.0,925657.0,Electromec Engineering Enterprises,"7,67,000.00",L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3.0,Finance,.xls,BILL Of QUANTITY,,,,,,,,,,,,,,,,3.0,Technical Amendment,Technical Bid,,3.0,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Finance,.xls,BILL Of QUANTITY,,,,,,,,,,,,,,,,3.0,Technical Amendment,Technical Bid,,3.0,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,925757.0,MODERN ENGINEERING ENTERPRISES,11-Nov-2018 12:24 PM,Not Admitted-Fee,Fee not received,19-Nov-2018 04:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,924682.0,Sai Electricals (A Unit of Sai Computers Ltd.),30-Oct-2018 10:07 AM,Accepted-AOC,L1,22-Feb-2020 04:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_UPIDM_256709_1,EQ-1184/2018-19,3 Phase 11/0.433 KV Outdoor Type LT Transformer
