Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.3,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
Directorate of Local Bodies UP||Nagar Palika Parishad Gauriganj Amethi,"284/2019-20, Date-04-10-2019",2019_DOLBU_390751_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender And EMD Fee Details,15-Oct-2019 10:00 AM,22-Oct-2019 03:00 PM,15-Oct-2019 10:00 AM,22-Oct-2019 11:00 AM,NA ,NA ,15-Oct-2019 10:00 AM,22-Oct-2019 11:00 AM,28-Oct-2019 09:00 AM,"2,43,800",Yes,fixed,,Excutive Officer,Nagar Palika Parishad Gauriganj Amethi,1.0,DD - Demand Draft,"3,658",Excutive Officer,Nagar Palika Parishad Gauriganj Amethi,Yes,Executive Officer,Nagar Palika Parishad Gauriganj Amethi,Work No-03 Construcion of Interlocking Road and Covered Drain From InterLocking Road in Chowk To SultanPur Road Via Post Office In ward NO- 08 /18,Work No-03 Construcion of Interlocking Road and Covered Drain From InterLocking Road in Chowk To SultanPur Road Via Post Office In ward NO- 08 /18,Please refer Tender documents. ,NA ,"30,46,503",Civil Works - Roads,NA ,Tender,30.0,30.0,Gauriganj,227409.0,NA ,NA ,NA ,Nagar Palika Parishad Gauriganj Amethi,No ,No,Directorate of Local Bodies UP||Nagar Palika Parishad Gauriganj Amethi,"284/2019-20, Date-04-10-2019",2019_DOLBU_390751_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender And EMD Fee Details,15-Oct-2019 10:00 AM,22-Oct-2019 03:00 PM,15-Oct-2019 10:00 AM,22-Oct-2019 11:00 AM,NA ,NA ,15-Oct-2019 10:00 AM,22-Oct-2019 11:00 AM,28-Oct-2019 09:00 AM,"2,43,800",Yes,fixed,,Excutive Officer,Nagar Palika Parishad Gauriganj Amethi,1.0,DD - Demand Draft,"3,658",Excutive Officer,Nagar Palika Parishad Gauriganj Amethi,Yes,Executive Officer,Nagar Palika Parishad Gauriganj Amethi,Work No-03 Construcion of Interlocking Road and Covered Drain From InterLocking Road in Chowk To SultanPur Road Via Post Office In ward NO- 08 /18,Work No-03 Construcion of Interlocking Road and Covered Drain From InterLocking Road in Chowk To SultanPur Road Via Post Office In ward NO- 08 /18,Please refer Tender documents. ,NA ,"30,46,503",Civil Works - Roads,NA ,Tender,30.0,30.0,Gauriganj,227409.0,NA ,NA ,NA ,Nagar Palika Parishad Gauriganj Amethi,No ,No,27-Feb-2020,"INR 3,046,503",30.0,Ramesh Kumar Singh,27-Feb-2020 07:57 AM,000.pdf (91.00 KB),1.0,1422298.0,M/S BACHIL CONSTRUCTION,INR,"3,046,198",1.0,1422298.0,M/S BACHIL CONSTRUCTION,22-Oct-2019 12:33 AM,Accepted-AOC,ok,27-Feb-2020 07:57 AM,Finance,Summary,Nishant Tiwari,29-Oct-2019 07:54 AM,None,BOQ Comparative Chart,NP,Internal,,Ramesh Kumar Singh,26-Feb-2020 09:08 PM,finsummary_565561.pdf (91.03 KB),1.0,1422298.0,M/S BACHIL CONSTRUCTION,3046198.581,1.0,Technical,Summary,Nishant Tiwari,22-Oct-2019 05:25 PM,None,np,Internal,,Ramesh Kumar Singh,27-Oct-2019 04:00 PM,28-Oct-2019 09:00 AM,techsummary_565561.pdf (413.28 KB),,,
,,,,,,,,,,,,,,,,.pdf,NIT Document,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,NIT Document,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1422491.0,NEW MISHRA ASSOCIATES,22-Oct-2019 07:07 AM,Rejected-Finance,no,26-Feb-2020 09:08 PM,,,,,,,,,,,,,2.0,1422457.0,SHRI AYODHYA ASSOCIATES,3076968.263,3.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1422457.0,SHRI AYODHYA ASSOCIATES,22-Oct-2019 05:30 AM,Rejected-Finance,no,26-Feb-2020 09:08 PM,,,,,,,,,,,,,3.0,1422491.0,NEW MISHRA ASSOCIATES,3062832.488,2.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_DOLBU_390751_3,"284/2019-20, Date-04-10-2019",Work No-03 Construcion of Interlocking Road and Covered Drain From InterLocking Road in Chowk To SultanPur Road Via Post Office In ward NO- 08 /18
