Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
11-Mar-2026,"INR 24,914,236",90.0,prabhat kumar singh,28-Mar-2026 01:40 PM,Manoj.pdf (431.00 KB),Contract Value is including 18 percent GST,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",2026_UPIDC_1114054_1,28/SE/DCA/2025-26,Widening and Renewal of Service Road on Right Bank of P.U.G.C. from Km. 215.300 to Km. 228.400,1.0,5881504.0,M/S MANOJ TRADERS,INR,"24,914,236",1,5891207,MA AND SONS,18-Feb-2026 01:40 PM,Rejected-Technical,not coconfirming to clause 19(xi),21-Feb-2026 01:35 PM,Finance,04 Bid found,prabhat kumar singh,23-Feb-2026 04:26 PM,,BOQ Comparative Chart,PRABHAT KUKUMAR SINGH,Internal,Alok Chaturvedi SE IWC Mathura B K Singh EE BDGC,prabhat kumar singh,21-Feb-2026 01:35 PM,23-Feb-2026 12:00 PM,techsummary_2064962.pdf (2920.99 KB),Technical,05 Bid Found,prabhat kumar singh,19-Feb-2026 12:33 PM,,PRABHAT KUKUMAR SINGH,Internal,Alok Chaturvedi SE IWC Mathura B K Singh EE BDGC,prabhat kumar singh,28-Feb-2026 06:25 PM,finsummary_2064962.pdf (2920.99 KB),AOC,"S.E. Drainage Circle, Aligarh",Office Of S.E.Drainage Circle. Aligarh,1.0,Fee/PreQual/Technical,.pdf,Check List,13-Feb-2026 02:00 PM,18-Feb-2026 03:30 PM,13-Feb-2026 02:00 PM,18-Feb-2026 03:00 PM,NA ,NA ,13-Feb-2026 02:00 PM,18-Feb-2026 03:00 PM,23-Feb-2026 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",28/SE/DCA/2025-26,2026_UPIDC_1114054_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,Widening and Renewal of Service Road on Right Bank of P.U.G.C. from Km. 215.300 to Km. 228.400,Widening and Renewal of Service Road on Right Bank of P.U.G.C. from Km. 215.300 to Km. 228.400,Please refer Tender documents. ,NA ,"4,20,36,000",Civil Works - Roads,NA ,Tender,90.0,90.0,BULANDSHAHAR,203001.0,Aligarh ,Office Of S.E.Drainage Circle. Aligarh ,16-Feb-2026 01:00 PM ,Office Of S.E.Drainage Circle. Aligarh,No ,No,"5,148",Nil,Nil,No,"8,41,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,2,5881504,M/S MANOJ TRADERS,16-Feb-2026 08:11 PM,Accepted-AOC,L-1,28-Mar-2026 01:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,Tender Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,5888173,Santosh Kumar Sharma,17-Feb-2026 07:01 PM,Rejected-Finance,L-2,28-Feb-2026 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,5888897,S F INFRA PROJECTS,18-Feb-2026 02:33 PM,Rejected-Finance,L-3,28-Feb-2026 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,5892037,VIJAY ASSOCIATES,18-Feb-2026 12:57 PM,Rejected-Finance,L-4,28-Feb-2026 06:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
