Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,FEE DOCUMENTS,Installation Construction of Roof Top Rain Water Harvesting Structures under UP Atal Bhujal Yojana at CHC Bhamora Block Alampur Zafrabad District Bareilly.,Installation Construction of Roof Top Rain Water Harvesting Structures under UP Atal Bhujal Yojana at CHC Bhamora Block Alampur Zafrabad District Bareilly,NIT DOCUMENTS TENDER DOVUMENTS BOQ ,Roof Top Rain Water Harvesting Structures ,,Civil Works - Others,NA ,Tender,90.0,45.0,BAREILLY,243001.0,NA ,NA ,NA ,BAREILLY,No ,No,16-Jan-2026 04:00 PM,23-Jan-2026 11:30 AM,16-Jan-2026 04:05 PM,23-Jan-2026 11:00 AM,NA ,NA ,16-Jan-2026 04:10 PM,23-Jan-2026 11:00 AM,23-Jan-2026 02:10 PM,SENIOR HYDROGEOLOGIST,35 C 7 SECOND FLOOR BAREILLY,"2,354",Nil,Nil,No,1.0,SBI Bank,"16,000",No,fixed,,Nil,Nil,"Office of The Director Ground Water Department||Superintending Engineer Bareilly||Sr. Hydrogeologist, GWD Dn-Bareilly (Hydrological)",11/UPATALRWH/BLY/ 2025-26,2026_UPGWD_1106531_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,AOC,SAURABH SAH,Internal,JUNIORASISTANTJUNIORENGINEERASSISTANTGEOPHYSICISTSENIORHYDROGEOLOGIST,Saurabh Sah,23-Jan-2026 01:50 PM,23-Jan-2026 02:10 PM,techsummary_2041599.pdf (990.45 KB),Finance,Financial bids were evaluated and comparative statement was prepared as per tender conditions,Saurabh Sah,23-Jan-2026 05:58 PM,finance_2041599.pdf,BOQ Comparative Chart,SAURABH SAH,Internal,GYANDEEP JA VIVEKUMAR JE ASHISHKUMARGUPTA AG GANESHSINGH EE,Saurabh Sah,25-Jan-2026 10:41 PM,finsummary_2041599.pdf (953.07 KB),Technical,A total of three technical bids received were opened online on the scheduled date and time Submit For Technical Evalutaion,Saurabh Sah,23-Jan-2026 01:41 PM,technical_2041599.pdf,1,5817640,JINDAL ASSOCIATES,22-Jan-2026 04:45 PM,Rejected-AOC,REJECTED L3,31-Mar-2026 10:25 AM,1.0,5818515.0,SHEELA ENTERPRISES,INR,"909,668","Office of The Director Ground Water Department||Superintending Engineer Bareilly||Sr. Hydrogeologist, GWD Dn-Bareilly (Hydrological)",2026_UPGWD_1106531_1,11/UPATALRWH/BLY/ 2025-26,Installation Construction of Roof Top Rain Water Harvesting Structures under UP Atal Bhujal Yojana at CHC Bhamora Block Alampur Zafrabad District Bareilly.,10-Feb-2026,"INR 909,668",45.0,Saurabh Sah,31-Mar-2026 10:24 AM,Form1211UPATAlRWHBLY.pdf (1028.00 KB),Installation Construction of Roof Top Rain Water Harvesting Structures under UP Atal Bhujal Yojana at CHC Bhamora Block Alampur Zafrabad District Bareilly,AOC
,,.pdf,TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5818515,SHEELA ENTERPRISES,22-Jan-2026 06:55 AM,Accepted-AOC,ACCEPTED L1,31-Mar-2026 10:25 AM,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5817601,VRIDHHI ENTERPRISES,22-Jan-2026 04:42 PM,Rejected-AOC,REJECTED L2,31-Mar-2026 10:25 AM,,,,,,,,,,,,,,,,,AOC
