EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"51,920",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,TECHNICAL,"Nabard funded modernization of CH. Charan Singh, Doharighat Pump Canal, Dist-Mau. Supply and erection of dismantling joint 900 MM Dia in delivery side of pumps No. (01, 02, 03 and 04) at DPC, Mau","Nabard funded modernization of CH. Charan Singh, Doharighat Pump Canal, Dist-Mau. Supply and erection of dismantling joint 900 MM Dia in delivery side of pumps No. (01, 02, 03 and 04) at DPC, Mau.",Please refer Tender documents. ,NA ,"25,96,000",Miscellaneous Works,NA ,Tender,90.0,45.0,MAU,275303.0,NA ,NA ,NA ,OFFICE EE LID GORAKHPUR,No ,No,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,64/EE-LID GKP/23/01/2026,2026_UPIDM_1111951_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,EE LID GORAKHPUR,OFFICE EE LID GORAKHPUR,03-Feb-2026 04:30 PM,09-Feb-2026 03:00 PM,03-Feb-2026 04:30 PM,09-Feb-2026 12:00 PM,NA ,NA ,03-Feb-2026 04:30 PM,09-Feb-2026 12:00 PM,10-Feb-2026 10:00 AM,1.0,SBI Bank,854.0,Nil,Nil,No,AOC,EE LID GORAKHPUR,Internal,,Nishant Sahay,18-Feb-2026 10:28 PM,finsummary_2055950.pdf (392.66 KB),Technical,technical evaluation,Nishant Sahay,09-Feb-2026 06:54 PM,technical_2055950.pdf,EE LID GORAKHPUR,Internal,,Nishant Sahay,09-Feb-2026 07:00 PM,10-Feb-2026 10:00 AM,techsummary_2055950.pdf (289.50 KB),Finance,FINANCIAL EVALUATION,Nishant Sahay,18-Feb-2026 10:26 PM,finance_2055950.pdf,BOQ Comparative Chart,1,5849654,J K ENTERPRISES,07-Feb-2026 02:49 PM,Accepted-AOC,L1,01-Mar-2026 01:53 PM,1.0,5849654.0,J K ENTERPRISES,INR,"2,044,000",U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,2026_UPIDM_1111951_1,64/EE-LID GKP/23/01/2026,"Nabard funded modernization of CH. Charan Singh, Doharighat Pump Canal, Dist-Mau. Supply and erection of dismantling joint 900 MM Dia in delivery side of pumps No. (01, 02, 03 and 04) at DPC, Mau",01-Mar-2026,"INR 2,044,000",45.0,Nishant Sahay,01-Mar-2026 01:53 PM,64aoc.pdf (328.00 KB),AOC
,,,,,,2,Finance,.xls,FINANCIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5855256,M/S M.K. ENTERPRISES,09-Feb-2026 10:19 AM,Rejected-Finance,L2,18-Feb-2026 10:28 PM,,,,,,,,,,,,,,,,AOC
