Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",08/S.E/2025-26,2026_UPIDC_1112047_3,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"4,644",Nil,Nil,No,"4,48,000",No,fixed,,Nil,Nil,05-Feb-2026 06:00 PM,12-Feb-2026 03:30 PM,05-Feb-2026 06:00 PM,12-Feb-2026 03:00 PM,NA ,NA ,06-Feb-2026 10:00 AM,12-Feb-2026 03:00 PM,26-Feb-2026 01:00 PM,"S.E, Irrigation Construction Circle, Basti","S.E, Irrigation Construction Circle, Basti",1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical Documents,CONSTRUCTION OF COUNTER BERM WITH RETAINING WALL FROM KM. 52.000 TO 53.000 OF BANSGAON DY.,CONSTRUCTION OF COUNTER BERM WITH RETAINING WALL FROM KM. 52.000 TO 53.000 OF BANSGAON DY.,Please refer Tender documents. ,NA ,"2,24,12,000",Civil Works,NA ,Tender,90.0,180.0,Gorakhpur,273001.0,NA ,NA ,NA ,"S.E, Irrigation Construction Circle, Basti",No ,No,AOC,Finance,Admitted,Ramesh Prasad,27-Feb-2026 06:17 PM,,BOQ Comparative Chart,Ramesh Prasad,Internal,Anand Kumar Anand,Ramesh Prasad,23-Feb-2026 04:32 PM,26-Feb-2026 01:00 PM,techsummary_2056335.pdf (3551.40 KB),Technical,Admitted,Ramesh Prasad,23-Feb-2026 04:18 PM,,Ramesh Prasad,Internal,Anand Kumar Anand,Ramesh Prasad,27-Feb-2026 06:40 PM,finsummary_2056335.pdf (879.74 KB),12-Mar-2026,"INR 16,963,775.7",180.0,Ramesh Prasad,20-Mar-2026 12:17 PM,30.pdf (455.00 KB),AOC,1,5862963,ARVIND KUMAR SINGH,12-Feb-2026 02:55 PM,Rejected-Technical,As Per Uploaded,23-Feb-2026 04:32 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",2026_UPIDC_1112047_3,08/S.E/2025-26,CONSTRUCTION OF COUNTER BERM WITH RETAINING WALL FROM KM. 52.000 TO 53.000 OF BANSGAON DY.,1.0,5864234.0,M/S ARPNA CONSTRUCTION,INR,"16,963,775.7",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5863900,M/S AJAY CONSTRUCTION COMPANY,12-Feb-2026 10:33 AM,Rejected-Finance,L2,27-Feb-2026 06:40 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5864234,M/S ARPNA CONSTRUCTION,12-Feb-2026 11:52 AM,Accepted-AOC,L1,20-Mar-2026 12:18 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5864023,M/S BALA JI ENTERPRISES,12-Feb-2026 12:27 PM,Rejected-Finance,L5,27-Feb-2026 06:40 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5864463,M/S PRABHAT TRADERS,12-Feb-2026 01:47 PM,Rejected-Finance,L3,27-Feb-2026 06:40 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5864032,M/S SHYAM ASSOCIATE,12-Feb-2026 09:33 AM,Rejected-Finance,L4,27-Feb-2026 06:40 PM,,,,,,,,,,AOC
