EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"13,300",No,fixed,,EE UPSCIDCO,BAREILLY,"07 Nos. Solar LED High Mast Light at Various Places in Vidhan Sabha Area Bhojipura, Bareilly, District-Bareilly (MLA Nidhi)","07 Nos. Solar LED High Mast Light at Various Places in Vidhan Sabha Area Bhojipura, Bareilly, District-Bareilly (MLA Nidhi)","07 Nos. Solar LED High Mast Light at Various Places in Vidhan Sabha Area Bhojipura, Bareilly, District-Bareilly (MLA Nidhi) ",NA ,"6,60,450",Solar Street Lights,07 Nos. Solar LED High Mast Light at Bhojipura ,Tender,90.0,60.0,Bareilly,243001.0,NA ,NA ,NA ,"UPSCIDCO. 154, Tilhar House, Civil Lines, Bareilly",No ,No,Executive Engineer (Elect.) Officer,"UPSCIDCO, 154 Tilhar House, Gali in front of S.S.P. Office, Civil Lines, Bareilly",1,Fee/PreQual/Technical,.pdf,"Tender Notice, Fee, EMD and BOQ",19-Feb-2026 06:30 PM,26-Feb-2026 01:00 PM,19-Feb-2026 06:30 PM,26-Feb-2026 12:00 PM,NA ,NA ,19-Feb-2026 06:30 PM,26-Feb-2026 12:00 PM,06-Mar-2026 04:10 PM,1,DD - Demand Draft,"1,062",EE UPSCIDCO,BAREILLY,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Bareilly,303/E.E.E. Bly/E-Tender/BLY/2025-26 Dt. 19.02.2026,2026_SCIDC_1118330_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,AOC,Muniveer Singh,Internal,"Muniveer Singh, Harindra Kumar, Bhaskar Mishra",Harindra Kumar,09-Mar-2026 05:18 PM,finsummary_2078581.pdf (770.44 KB),Technical,Technical Bid Opening Summary,Harindra Kumar,06-Mar-2026 03:46 PM,technical_2078581.pdf,Muniveer Singh,Internal,"Muniveer Singh, Harindra Kumar, Bhaskar Mishra",Harindra Kumar,06-Mar-2026 04:04 PM,06-Mar-2026 04:10 PM,techsummary_2078581.pdf (913.43 KB),Finance,Financial Bid Opening Summary,Harindra Kumar,09-Mar-2026 05:11 PM,finance_2078581.pdf,BOQ Comparative Chart,1,5931104,M/S B R ENTERPRISES,25-Feb-2026 11:35 PM,Accepted-AOC,Ist Lowest Rate,10-Mar-2026 05:41 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Bareilly,2026_SCIDC_1118330_1,303/E.E.E. Bly/E-Tender/BLY/2025-26 Dt. 19.02.2026,"07 Nos. Solar LED High Mast Light at Various Places in Vidhan Sabha Area Bhojipura, Bareilly, District-Bareilly (MLA Nidhi)",1.0,5931104.0,M/S B R ENTERPRISES,INR,"660,119.78",09-Mar-2026,"INR 660,119.78",60.0,Harindra Kumar,10-Mar-2026 05:41 PM,LOI2.pdf (528.00 KB),Total Contract Value Rs. 660119.78,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Bid,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5931146,M/S MAHAVEER CONSTRUCTION AND GENERAL ORDER SUPPLIERS,25-Feb-2026 11:56 PM,Rejected-AOC,IInd Lowest Rate,10-Mar-2026 05:41 PM,,,,,,,,,,,,,,,,,AOC
