Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-6, nazibabad",07/EE/2025-26,2026_UPIDC_1117767_7,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,SBI Bank,Executive Engineer,EGCCD6 Najibabad,19-Feb-2026 09:00 AM,25-Feb-2026 02:00 PM,19-Feb-2026 10:00 AM,25-Feb-2026 12:00 PM,19-Feb-2026 10:00 AM ,25-Feb-2026 12:00 PM ,19-Feb-2026 10:00 AM,25-Feb-2026 12:00 PM,03-Mar-2026 04:50 PM,266.0,Nil,Nil,No,"Restoration of Canal Section from Km. 15.200 to Km. 16.135, Km. 16.315 to Km. 16.825 and Km. 17.080 to Km. 21.650 of Kotra Distributary.","Restoration of Canal Section from Km. 15.200 to Km. 16.135, Km. 16.315 to Km. 16.825 and Km. 17.080 to Km. 21.650 of Kotra Distributary.",Please refer tender documents ,NA ,"13,95,000",Civil Works - Canal,NA ,Tender,90.0,21.0,Najibabad,246763.0,NA ,NA ,NA ,Najibabad,No ,No,"28,000",No,fixed,,Nil,Nil,AOC,Technical,09 bidders admitted,Trilok Chand,28-Feb-2026 06:52 PM,,Er. Trilok Chand,Internal,EE EGCCD2 Haridwar,Trilok Chand,10-Mar-2026 07:11 PM,finsummary_2077243.pdf (336.08 KB),Finance,08 bidders admitted,Trilok Chand,05-Mar-2026 03:28 PM,,BOQ Comparative Chart,Er. Trilok Chand,Internal,EE EGCCD2 Haridwar,Trilok Chand,28-Feb-2026 07:20 PM,03-Mar-2026 04:50 PM,techsummary_2077243.pdf (336.08 KB),17-Mar-2026,"INR 801,960",21.0,Trilok Chand,17-Mar-2026 06:33 PM,7.pdf (252.00 KB),DOS 07.03.2026,1,5925332,CHHATAR PAL SINGH CONTRACTOR,24-Feb-2026 06:01 PM,Rejected-Finance,Lowest VIII,10-Mar-2026 07:11 PM,1.0,5928058.0,VED PRAKASH,INR,"801,960","U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Bijnore||EGCD-6, nazibabad",2026_UPIDC_1117767_7,07/EE/2025-26,"Restoration of Canal Section from Km. 15.200 to Km. 16.135, Km. 16.315 to Km. 16.825 and Km. 17.080 to Km. 21.650 of Kotra Distributary.",AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5925004,dinesh kumar contractor,24-Feb-2026 05:40 PM,Rejected-Finance,Lowest II,10-Mar-2026 07:11 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5926093,MANOJ CHAUDHARY,25-Feb-2026 09:02 AM,Rejected-Finance,Lowest III,10-Mar-2026 07:11 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5926986,M/S AJAYPAL SINGH CONTRACTOR,25-Feb-2026 12:19 AM,Rejected-Finance,Lowest VII,10-Mar-2026 07:11 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5928115,M/S J S CONSTRUCTION,25-Feb-2026 11:42 AM,Rejected-Finance,Lowest V,10-Mar-2026 07:11 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5924740,M/S RINKU CONTRACTOR,25-Feb-2026 11:23 AM,Rejected-Technical,Due to incomplete document as per tender condiction,28-Feb-2026 07:20 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5922651,M/S VIPIN KUMAR CONTRACTOR,24-Feb-2026 11:37 AM,Rejected-Finance,Lowest VI,10-Mar-2026 07:11 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5928198,SANDEEP KUMAR SINGHAL,25-Feb-2026 11:55 AM,Rejected-Finance,Lowest IV,10-Mar-2026 07:11 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5928058,VED PRAKASH,25-Feb-2026 09:50 AM,Accepted-AOC,Lowest I,17-Mar-2026 06:33 PM,,,,,,,,,,AOC
