S.No,Instrument Type,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,RTGS - RTGS Payment,Executive engineer,"Ex. En. Office, H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra, Agra.","CONSTRUCTION OF C.C. ROAD FROM RAMBRESH HOUSE TO PRAMOD HOUSE AT VILL.- RANIPUR, TEHSIL- FIROZABAD.","CONSTRUCTION OF C.C. ROAD FROM RAMBRESH HOUSE TO PRAMOD HOUSE AT VILL.- RANIPUR, TEHSIL- FIROZABAD.",Please refer Tender documents. ,NA ,"10,16,000",Civil Works,NA ,Tender,180.0,180.0,sikandra agra,282007.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,"1,652",UPSCIDCO,FIROZABAD,No,28-Feb-2026 01:00 PM,09-Mar-2026 01:00 PM,28-Feb-2026 01:00 PM,09-Mar-2026 12:00 PM,NA ,NA ,28-Feb-2026 01:00 PM,09-Mar-2026 12:00 PM,17-Mar-2026 04:15 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,135/FZD/MP/25-26,2026_SCIDC_1121110_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"20,000",No,fixed,,UPSCIDCO,FIROZABAD,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC,Technical,Two of Three bids are ok.,Sanjai Gangwar,17-Mar-2026 01:17 PM,technical_2085854.pdf,Executive Engineer,Internal,,Pramod Kumar,18-Mar-2026 12:30 PM,finsummary_2085854.pdf (509.58 KB),Finance,RATE OF M/S PRADEEP KUMAR IS ACCEPTED,Pramod Kumar,18-Mar-2026 12:45 PM,finance_2085854.pdf,BOQ Comparative Chart,Executive Engineer,Internal,,Pramod Kumar,17-Mar-2026 04:10 PM,26-May-2026 12:30 PM,techsummary_2085854.pdf (364.33 KB),18-Mar-2026,"INR 1,015,577.69",180.0,Pramod Kumar,18-Mar-2026 03:07 PM,135f.pdf (510.00 KB),U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,2026_SCIDC_1121110_1,135/FZD/MP/25-26,"CONSTRUCTION OF C.C. ROAD FROM RAMBRESH HOUSE TO PRAMOD HOUSE AT VILL.- RANIPUR, TEHSIL- FIROZABAD.",1.0,5956914.0,M/s PRADEEP KUMAR,INR,"1,015,577.69",1,5956050,M S CONSTRUCTION,26-May-2026 12:30 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD not submitted by bidder,17-Mar-2026 01:17 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5956914,M/s PRADEEP KUMAR,08-Mar-2026 12:30 PM,Accepted-AOC,OK,18-Mar-2026 03:07 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5956461,M/S RAJKAMAL CONSTRUCTIONS,08-Mar-2026 03:00 PM,Rejected-AOC,OK,18-Mar-2026 03:07 PM,AOC
