S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,SBI Bank,17-Mar-2026 09:00 AM,23-Mar-2026 03:00 PM,17-Mar-2026 09:00 AM,23-Mar-2026 12:00 PM,NA ,NA ,17-Mar-2026 09:00 AM,23-Mar-2026 12:00 PM,30-Mar-2026 12:00 PM,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2422/RED Tender KUSHINAGAR,2026_REDUP_1126057_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"25,000",No,fixed,,Nil,Nil,Vikas Khand Tamkuhiraj ke Gram Sabha Kotwa Tikampar me Jaleshwar Singh ke khet se Jeen Baba ke sthan tak CC sadak ka nirman karya.,Vikas Khand Tamkuhiraj ke Gram Sabha Kotwa Tikampar me Jaleshwar Singh ke khet se Jeen Baba ke sthan tak CC sadak ka nirman karya.,Please refer Tender documents. ,NA ,"12,34,000",Civil Works,NA ,Tender,90.0,90.0,work,274302.0,NA ,NA ,NA ,EE RED KUSHINAGAR,No ,No,EE RED KUSHINAGAR,EE RED KUSHINAGAR,752.0,Nil,Nil,No,AOC,Finance,Bid Opening Summary,Praveen Kumar,30-Mar-2026 01:09 PM,,BOQ Comparative Chart,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,30-Mar-2026 11:57 AM,30-Mar-2026 12:00 PM,techsummary_2099757.pdf (868.64 KB),Technical,Bid Opening Summary,Praveen Kumar,30-Mar-2026 11:01 AM,,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,30-Mar-2026 02:00 PM,finsummary_2099757.pdf (146.15 KB),30-Mar-2026,"INR 1,231,606.93",90.0,Virendra Kumar Pandey,30-Mar-2026 02:20 PM,6.pdf (146.00 KB),1,5995108,M/s Bindu Devi,21-Mar-2026 08:09 PM,Accepted-AOC,L1,30-Mar-2026 02:20 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2026_REDUP_1126057_6,2422/RED Tender KUSHINAGAR,Vikas Khand Tamkuhiraj ke Gram Sabha Kotwa Tikampar me Jaleshwar Singh ke khet se Jeen Baba ke sthan tak CC sadak ka nirman karya.,1.0,5995108.0,M/s Bindu Devi,INR,"1,231,606.93",AOC
,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5995909,SHRI SURYA BLOCKS,22-Mar-2026 02:14 PM,Rejected-Finance,L2,30-Mar-2026 02:00 PM,,,,,,,,,,AOC
