Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
18-Mar-2026,"INR 2,117,385.54",180.0,Pramod Kumar,18-Mar-2026 03:41 PM,157f.pdf (568.00 KB),1,5956092,M S CONSTRUCTION,07-Mar-2026 11:26 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD not submitted by bidder,17-Mar-2026 02:02 PM,1.0,5956330.0,M/S RAJKAMAL CONSTRUCTIONS,INR,"2,117,385.54",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,2026_SCIDC_1121243_1,157/FZD/MP/25-26,"CONSTRUCTION OF C.C. ROAD FROM FATEHABAD ROAD TO PRIMARY SCHOOL AT VILL. KHANJAPUR, GRAM PANCHAYAT BARKATPUR, TEHSIL- FIROZABAD.",Finance,RATE OF M/S RAJKAMAL CONSTRUCTIONS IS ACCEPTED,Pramod Kumar,18-Mar-2026 01:02 PM,finance_2086141.pdf,BOQ Comparative Chart,Executive Engineer,Internal,,Pramod Kumar,17-Mar-2026 03:41 PM,17-Mar-2026 03:45 PM,techsummary_2086141.pdf (408.52 KB),Technical,Two of three bids are ok.,Sanjai Gangwar,17-Mar-2026 02:02 PM,technical_2086141.pdf,Executive Engineer,Internal,,Pramod Kumar,18-Mar-2026 01:36 PM,finsummary_2086141.pdf (567.53 KB),AOC,"42,000",No,fixed,,UPSCIDCO,FIROZABAD,"CONSTRUCTION OF C.C. ROAD FROM FATEHABAD ROAD TO PRIMARY SCHOOL AT VILL. KHANJAPUR, GRAM PANCHAYAT BARKATPUR, TEHSIL- FIROZABAD.","CONSTRUCTION OF C.C. ROAD FROM FATEHABAD ROAD TO PRIMARY SCHOOL AT VILL. KHANJAPUR, GRAM PANCHAYAT BARKATPUR, TEHSIL- FIROZABAD.",Please refer Tender documents. ,NA ,"21,18,000",Civil Works,NA ,Tender,180.0,180.0,sikandra agra,282007.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,"1,652",UPSCIDCO,FIROZABAD,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,157/FZD/MP/25-26,2026_SCIDC_1121243_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,RTGS - RTGS Payment,1.0,Fee/PreQual/Technical,.pdf,NIT,28-Feb-2026 02:30 PM,09-Mar-2026 01:00 PM,28-Feb-2026 02:30 PM,09-Mar-2026 12:00 PM,NA ,NA ,28-Feb-2026 02:30 PM,09-Mar-2026 12:00 PM,17-Mar-2026 03:45 PM,Executive engineer,"Ex. En. Office, H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra, Agra.",AOC
,,,,,,2,5956866,M/s PRADEEP KUMAR,08-Mar-2026 09:19 PM,Rejected-AOC,ok,18-Mar-2026 03:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,AOC
,,,,,,3,5956330,M/S RAJKAMAL CONSTRUCTIONS,08-Mar-2026 03:10 PM,Accepted-AOC,ok,18-Mar-2026 03:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
