Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage
U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,2026_UPIDM_1109521_1,37/EE-LID GKP/17/01/2026,"NABARD Funded Modernization of Doharighat Shayak Pump Canal, Dist- Ballia. Supply, Installation, Testing and Commissioning of dismantling joints of delivery pipe line 700 mm Dia for pump no. 01,02,03,04 and 05 At DSP Ballia.",1.0,5838990.0,M/S M.K. ENTERPRISES,INR,"2,322,500",1,5838990,M/S M.K. ENTERPRISES,26-May-2026 12:19 PM,Accepted-AOC,L1,01-Mar-2026 01:51 PM,01-Mar-2026,"INR 2,322,500",50.0,Nishant Sahay,01-Mar-2026 01:51 PM,37aoc.pdf (353.00 KB),EE LID GORAKHPUR,Internal,,Nishant Sahay,04-Feb-2026 04:11 PM,04-Feb-2026 04:20 PM,techsummary_2049083.pdf (327.54 KB),Finance,FINANCIAL EVALUATION,Nishant Sahay,07-Feb-2026 04:55 PM,finance_2049083.pdf,BOQ Comparative Chart,EE LID GORAKHPUR,Internal,,Nishant Sahay,26-May-2026 12:19 PM,finsummary_2049083.pdf (449.62 KB),Technical,TECHNICAL EVALUATION,Nishant Sahay,04-Feb-2026 04:08 PM,technical_2049083.pdf,AOC,854.0,Nil,Nil,No,1.0,SBI Bank,27-Jan-2026 12:00 PM,03-Feb-2026 03:00 PM,27-Jan-2026 12:00 PM,03-Feb-2026 12:00 PM,NA ,NA ,27-Jan-2026 12:00 PM,03-Feb-2026 12:00 PM,04-Feb-2026 04:20 PM,"NABARD Funded Modernization of Doharighat Shayak Pump Canal, Dist- Ballia. Supply, Installation, Testing and Commissioning of dismantling joints of delivery pipe line 700 mm Dia for pump no. 01,02,03,04 and 05 At DSP Ballia.","NABARD Funded Modernization of Doharighat Shayak Pump Canal, Dist- Ballia. Supply, Installation, Testing and Commissioning of dismantling joints of delivery pipe line 700 mm Dia for pump no. 01,02,03,04 and 05 At DSP Ballia.",Please refer Tender documents. ,NA ,"29,50,000",Miscellaneous Works,NA ,Tender,90.0,50.0,BALLIA,277001.0,NA ,NA ,NA ,OFFICE EE LID GORAKHPUR,No ,No,EE LID GORAKHPUR,OFFICE EE LID GORAKHPUR,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,37/EE-LID GKP/17/01/2026,2026_UPIDM_1109521_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"59,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,AOC
,,,,,,,,,2,5838920,M/S S S ENTERPRISES,02-Feb-2026 07:58 PM,Rejected-Finance,L2,18-Feb-2026 09:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,AOC
,,,,,,,,,3,5839122,M/s Suvidha Enterprises,26-May-2026 12:19 PM,Rejected-Finance,L3,18-Feb-2026 09:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
