Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly",2026_UPIDC_1104272_1,04/SE/2025-26,"Janpad Champawat main sharda barrage banbasa ke gate sankhya 01 se 04 tak ke upstream va downstream main chatigrast floor, buffle block va dented sill evam launching appron ki punasrthapna ka karye.",1.0,5810674.0,PURNAGIRI CONSTRUCTION CO. PVT. LTD.,INR,"52,152,286.5",1,5809834,C P Systems Pvt Ltd,19-Jan-2026 01:31 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,27-Jan-2026 04:19 PM,19-Mar-2026,"INR 52,152,286.5",720.0,Trayambak Tripathi,19-Mar-2026 07:53 PM,purcons.pdf (534.00 KB),AG NO 11/SE/2025-26 MS PURNAGIRI CONSTRUCTION PROP VINOD SHARDA,SE VTH CIRCLE IW BAREILLY,External,SE FLOOD CIRCLE LAKHIMPUR KHIRI,Trayambak Tripathi,27-Jan-2026 04:23 PM,30-Jan-2026 04:30 PM,techsummary_2037043.pdf (1130.38 KB),Finance,02 BIDS RECEIVED OUT OF WHICH LOWEST BID AWADRED,Trayambak Tripathi,12-Feb-2026 06:52 PM,,BOQ Comparative Chart,SE VTH CIRCLE IW BAREILLY,External,SE FLOOD CIRCLE LAKHIMPUR KHIRI,Trayambak Tripathi,12-Feb-2026 06:57 PM,finsummary_2037043.pdf (22.98 KB),Technical,03 BIDS RECEIVED OUT OF WHICH 02 BIDS HAVE BEEN QUALIFIED,Trayambak Tripathi,27-Jan-2026 04:19 PM,,AOC,"Janpad Champawat main sharda barrage banbasa ke gate sankhya 01 se 04 tak ke upstream va downstream main chatigrast floor, buffle block va dented sill evam launching appron ki punasrthapna ka karye.","Janpad Champawat main sharda barrage banbasa ke gate sankhya 01 se 04 tak ke upstream va downstream main chatigrast floor, buffle block va dented sill evam launching appron ki punasrthapna ka karye.",Please refer Tender documents. ,NA ,"7,94,26,000",Civil Works,NA ,Tender,90.0,720.0,BANBASA,262310.0,NA ,NA ,NA ,BAREILLY,No ,No,08-Jan-2026 11:00 AM,19-Jan-2026 04:00 PM,08-Jan-2026 11:00 AM,19-Jan-2026 03:00 PM,NA ,NA ,08-Jan-2026 11:00 AM,19-Jan-2026 03:00 PM,30-Jan-2026 04:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly",04/SE/2025-26,2026_UPIDC_1104272_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"2,715",Nil,Nil,Yes,1.0,Fee/PreQual/Technical,.pdf,NIT,SUPERINTENDING ENGINEER,SE VTH CIRCLE IW BAREILLY.,1.0,SBI Bank,"15,89,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,2,5812504,GSB DEVELOPERS PRIVATE LIMITED,18-Jan-2026 06:50 PM,Rejected-Finance,ADMITTED,12-Feb-2026 06:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,AOC
,,,,,,,,,3,5810674,PURNAGIRI CONSTRUCTION CO. PVT. LTD.,19-Jan-2026 02:51 PM,Accepted-AOC,L-1,19-Mar-2026 07:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
