Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
09-Jan-2026 10:00 AM,16-Jan-2026 04:00 PM,09-Jan-2026 10:00 AM,16-Jan-2026 03:00 PM,NA ,NA ,09-Jan-2026 10:00 AM,16-Jan-2026 03:00 PM,23-Jan-2026 09:00 AM,1.0,SBI Bank,"3,78,000",No,fixed,,Nil,Nil,SE 1st IWC,Office of SE 1st IWC Meerut,"2,354",Nil,Nil,No,LOT1,As per the NIT,Please refer Tender documents. ,NA ,"1,88,95,000",Civil Works,NA ,Tender,90.0,90.0,Meerut,250001.0,Office of SE 1st IWC Meerut ,Office of SE 1st IWC Meerut ,12-Jan-2026 01:00 PM ,Office of SE 1st IWC Meerut,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut",13/SE-1/2025-26,2026_UPIDC_1104923_1,Yes,Open Tender,Piece-work,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical,AOC,Technical,03 Bids Admitted 02 Bids not Admitted,ramesh chandra,19-Jan-2026 06:04 PM,technical_2038629.pdf,Mr. Ramesh Chandra,Internal,Mr. Bhartendu Gaur,ramesh chandra,23-Jan-2026 07:46 PM,finsummary_2038629.pdf (636.98 KB),Finance,L1 Details,ramesh chandra,23-Jan-2026 07:44 PM,finance_2038629.pdf,BOQ Comparative Chart,Mr. Ramesh Chandra,Internal,Mr. Bhartendu Gaur,ramesh chandra,19-Jan-2026 06:14 PM,23-Jan-2026 09:00 AM,techsummary_2038629.pdf (1033.68 KB),19-Mar-2026,"INR 14,568,682",90.0,ramesh chandra,19-Mar-2026 09:14 PM,AOC.pdf (429.00 KB),AOC,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut",2026_UPIDC_1104923_1,13/SE-1/2025-26,LOT1,1.0,5809178.0,ARTIST BRO,INR,"14,568,682",1,5809178,ARTIST BRO,16-Jan-2026 02:43 PM,Accepted-AOC,L1,19-Mar-2026 09:15 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5809002,Mukut Bihari Lal Contractor,16-Jan-2026 01:52 PM,Rejected-Finance,L2,23-Jan-2026 07:46 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5809252,PRAGATI ASSOCIATES,16-Jan-2026 02:58 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,19-Jan-2026 06:04 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5808816,SIDDHARTHALAXMI ENGITECH PVT LTD,16-Jan-2026 12:23 PM,Rejected-Finance,L3,23-Jan-2026 07:46 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5809148,S R CONTRACTORS,16-Jan-2026 01:49 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,19-Jan-2026 06:04 PM,AOC
