Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
24-Mar-2026,"INR 3,313,350",90.0,Gyanendra Kumar,24-Mar-2026 07:24 PM,3.pdf (362.00 KB),1,5906496,M/s Mannat Construction,21-Feb-2026 03:50 PM,Accepted-AOC,L1,24-Mar-2026 07:24 PM,1.0,5906496.0,M/s Mannat Construction,INR,"3,313,350",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,2026_REDUP_1118901_1,1603/RED/Tender/2025-26,"Installation of Semi-high mast lights (200 watts with 06 lights) at 21 public places (as per the proposal of Hon ble MP), Block- Pisawan",Technical,Two bid have been received and send For Technical Evaluation,Gyanendra Kumar,27-Feb-2026 01:16 PM,,Gyanendra Kumar,Internal,,Gyanendra Kumar,24-Mar-2026 06:23 PM,finsummary_2080165.pdf (522.54 KB),Finance,Two bid have been received and send For Financial Evaluation,Gyanendra Kumar,16-Mar-2026 05:33 PM,,BOQ Comparative Chart,Gyanendra Kumar,Internal,,Gyanendra Kumar,12-Mar-2026 04:41 PM,16-Mar-2026 12:30 PM,techsummary_2080165.pdf (370.60 KB),AOC,1.0,SBI Bank,944.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,1603/RED/Tender/2025-26,2026_REDUP_1118901_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Installation of Semi-high mast lights (200 watts with 06 lights) at 21 public places (as per the proposal of Hon ble MP), Block- Pisawan","Installation of Semi-high mast lights (200 watts with 06 lights) at 21 public places (as per the proposal of Hon ble MP), Block- Pisawan",Please refer Tender documents. ,NA ,"33,13,681",Electrical Works,NA ,Tender,90.0,NA ,"Pisawan, Sitapur",261001.0,NA ,NA ,NA ,"Office of EE RED, Sitapur.",No ,No,"71,000",No,fixed,,Nil,Nil,21-Feb-2026 12:36 PM,27-Feb-2026 12:30 PM,21-Feb-2026 03:00 PM,27-Feb-2026 12:00 PM,NA ,NA ,21-Feb-2026 03:00 PM,27-Feb-2026 12:00 PM,16-Mar-2026 12:30 PM,1,Fee/PreQual/Technical,.pdf,Technical,EE RED Sitapur,"Vikas Bhawan, Sitapur",AOC
,,,,,,2,5906985,SHAKUN CONSTRUCTION,21-Feb-2026 06:52 PM,Rejected-Finance,Higher Rate Quoted,24-Mar-2026 06:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,AOC
