S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1,5855762,M/S H. K. BUILDERS,12-Feb-2026 11:34 PM,Rejected-Finance,Being Second Lowest,26-Feb-2026 06:17 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra||Unit-4 Agra,2026_UPPRC_1108876_5,07/PM-4/UPPCL/2025-26 Dated 21-01-2026,RENOVATION AND PAINTING WORK OF ADR CENTER AT DEEWANI CAMPUS DISTT.COURT AGRA DISTT-AGRA (U.P),1.0,5855694.0,Sakshi Construction,INR,"3,932,169.34",26-Feb-2026,"INR 3,932,169.34",180.0,SANDEEP SINGH CHAUDHARY,20-Mar-2026 01:36 PM,AOC.pdf (106.00 KB),Work Awarded to M/s Sakshi Construction,Sandeep Singh Chaudhary Project Manager Unit-4 Agra,Internal,"Sanjay Singh Projects Manager Unit-32 Aligarh, , Shravan Kumar Accountant Unit-4 Agra",SANDEEP SINGH CHAUDHARY,17-Feb-2026 08:55 PM,18-Feb-2026 12:00 PM,techsummary_2061529.pdf (3692.42 KB),Finance,Two Financial Bids admitted for Financial Evaluation out of Two Bids,SANDEEP SINGH CHAUDHARY,18-Feb-2026 03:44 PM,,BOQ Comparative Chart,Sandeep Singh Chaudhary Project Manager Unit-4 Agra,Internal,"Sanjay Singh Projects Manager Unit-32 Aligarh, , Shravan Kumar Accountant Unit-4 Agra",SANDEEP SINGH CHAUDHARY,26-Feb-2026 12:17 PM,finsummary_2061529.pdf (73.22 KB),Technical,Two Bids Out of Two Bids Admitted for Technical Valuation,SANDEEP SINGH CHAUDHARY,17-Feb-2026 08:52 PM,,AOC,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra||Unit-4 Agra,07/PM-4/UPPCL/2025-26 Dated 21-01-2026,2026_UPPRC_1108876_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Project Manager,(Unit-4) Agra","A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra",1,Fee/PreQual/Technical,.pdf,Bid Doc,"5,900",Nil,Nil,No,1.0,SBI Bank,"80,000",No,fixed,,Nil,Nil,07-Feb-2026 06:00 PM,13-Feb-2026 03:00 PM,07-Feb-2026 06:00 PM,13-Feb-2026 02:00 PM,NA ,NA ,07-Feb-2026 06:00 PM,13-Feb-2026 02:00 PM,18-Feb-2026 12:00 PM,RENOVATION AND PAINTING WORK OF ADR CENTER AT DEEWANI CAMPUS DISTT.COURT AGRA DISTT-AGRA (U.P),RENOVATION AND PAINTING WORK OF ADR CENTER AT DEEWANI CAMPUS DISTT.COURT AGRA DISTT-AGRA (U.P),Please refer Tender documents. ,NA ,"39,73,895",Civil Works - Buildings,NA ,Tender,90.0,180.0,District Court Agra,282005.0,NA ,NA ,NA ,"Office of Project Manager,(Unit-4) Agra",No ,No,AOC
2,5855694,Sakshi Construction,13-Feb-2026 12:00 AM,Accepted-AOC,L1,20-Mar-2026 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
