EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"10,64,000",No,fixed,,Nil,Nil,03-Feb-2026 11:00 AM,10-Feb-2026 03:30 PM,03-Feb-2026 11:00 AM,10-Feb-2026 03:00 PM,NA ,NA ,03-Feb-2026 11:00 AM,10-Feb-2026 03:00 PM,27-Feb-2026 01:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba",06/SE/2025-26,2026_UPIDC_1111685_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"8,614",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,SE ICC MAHOBA,SE ICC BAZARIYA MAHOBA,"Construction of Bituminous Painted Road at Dam Top, Parapet, Between Chainage K.M. 4.700 to 7.200 at Kabrai Dam.(Lot-1)","Construction of Bituminous Painted Road at Dam Top, Parapet, Between Chainage K.M. 4.700 to 7.200 at Kabrai Dam.(Lot-1)",AS PER NIT AND TENDER DOCUMENT ,NA ,,Civil Works,NA ,Tender,90.0,365.0,MAHOBA,210427.0,NA ,NA ,NA ,OFFICE OF THE SE ICC MAHOBA,No ,No,AOC,SE ICC MAHOBA,Internal,SE ICC JHANSI AND EE MDCD1 MAHOBA,CHANDRASHEKHER MANGLAM,25-Feb-2026 01:26 PM,27-Feb-2026 01:30 PM,techsummary_2054612.pdf (651.41 KB),Finance,All bidders BOQ are received and accepted in 1st stage. Financial Evaluation is under process.,CHANDRASHEKHER MANGLAM,27-Feb-2026 04:09 PM,,BOQ Comparative Chart,SE ICC MAHOBA,Internal,SE ICC JHANSI AND EE MDCD 1 MAHOBA,CHANDRASHEKHER MANGLAM,06-Mar-2026 07:09 PM,finsummary_2054612.pdf (573.52 KB),Technical,All bids are accepted in 1st stage. Technical Evaluation is under process.,CHANDRASHEKHER MANGLAM,10-Feb-2026 03:50 PM,,1.0,5843337.0,MUSKAN CONSTRUCTION,INR,"40,660,215.58","U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba",2026_UPIDC_1111685_1,06/SE/2025-26,"Construction of Bituminous Painted Road at Dam Top, Parapet, Between Chainage K.M. 4.700 to 7.200 at Kabrai Dam.(Lot-1)",1,5851514,M/S SURESH CHANDRA GUPTA,10-Feb-2026 02:12 PM,Rejected-Finance,L3,06-Mar-2026 07:09 PM,10-Mar-2026,"INR 40,660,215.58",365.0,CHANDRASHEKHER MANGLAM,11-Mar-2026 07:21 PM,nit06lot1aoc.pdf (747.00 KB),first lowest,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5858790,M/s Trivedi Associates,10-Feb-2026 02:44 PM,Rejected-Finance,L2,06-Mar-2026 07:09 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5858588,M/S VIVEK KUMAR SINGH,10-Feb-2026 12:44 PM,Rejected-Finance,L3,06-Mar-2026 07:09 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5843337,MUSKAN CONSTRUCTION,10-Feb-2026 02:53 PM,Accepted-AOC,L1,11-Mar-2026 07:22 PM,,,,,,,,AOC
