EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"35,000",No,fixed,,UPSCIDCO,BASTI,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2185 /EE Basti /E-Tender /Vidhayak Nidhi Basti sadar /2025-26 Dated 09 -02-2026,2026_SCIDC_1113995_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Construction of CC Road work at Gram Panchayat Nagara Baudihar Me Distt Basti (Vidhayak Nidhi Basti sadar),Construction of CC Road work at Gram Panchayat Nagara Baudihar Me Distt Basti (Vidhayak Nidhi Basti sadar),As Given in NIT ,NA ,"17,35,000",Civil Works,NA ,Tender,90.0,90.0,Basti,272001.0,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar pali ","H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti ",14-Feb-2026 12:00 PM ,UPSCIDCO BASTI,No ,No,1,Fee/PreQual/Technical,.pdf,NIT,10-Feb-2026 09:00 AM,17-Feb-2026 02:00 PM,10-Feb-2026 09:00 AM,17-Feb-2026 01:00 PM,10-Feb-2026 09:00 AM ,17-Feb-2026 01:00 PM ,10-Feb-2026 09:00 AM,17-Feb-2026 01:00 PM,26-Feb-2026 06:00 PM,Executive Engineer,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti","1,652",u,BASTI,No,1,FDR - Fixed Deposit,AOC,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,26-Feb-2026 03:27 PM,26-Feb-2026 06:00 PM,techsummary_2064574.pdf (354.17 KB),Finance,M/s S K D CONSTRUCTION Found L1,Ramesh Bahadur Shahi,09-Mar-2026 06:15 PM,finance_2064574.pdf,BOQ Comparative Chart,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,09-Mar-2026 06:18 PM,finsummary_2064574.pdf (510.98 KB),Technical,M/s GANPATI TRADERS and M/s S K D CONSTRUCTION Found,Ramesh Bahadur Shahi,26-Feb-2026 03:16 PM,technical_2064574.pdf,1,5869863,GANPATI TRADERS,14-Feb-2026 12:32 PM,Rejected-Finance,L2,09-Mar-2026 06:18 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2026_SCIDC_1113995_1,2185 /EE Basti /E-Tender /Vidhayak Nidhi Basti sadar /2025-26 Dated 09 -02-2026,Construction of CC Road work at Gram Panchayat Nagara Baudihar Me Distt Basti (Vidhayak Nidhi Basti sadar),1.0,5871702.0,S K D CONSTRUCTION,INR,"1,734,653",11-Mar-2026,"INR 1,734,653",90.0,Ramesh Bahadur Shahi,11-Mar-2026 02:55 PM,NagarbaudiharLOI.pdf (1065.00 KB),M/s SKD Construction Found L1,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5871702,S K D CONSTRUCTION,14-Feb-2026 07:01 PM,Accepted-AOC,L1,11-Mar-2026 02:55 PM,,,,,,,,,,,,,,,,,AOC
