Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",2026_UPIDC_1111712_4,07/S.E/2025-26,Ist class Brick on Edge Soling (Khadanja) on Service Road after Strengthening of bank of Rampur Dy B/W Km 4.800 to Km 6.900,1.0,5861471.0,UDAI BHAN PANDEY,INR,"3,280,549.5",1,5850971,AKANKSHA ASSOCIATES,08-Feb-2026 09:40 PM,Rejected-Finance,L3,27-Feb-2026 07:03 PM,09-Mar-2026,"INR 3,280,549.5",120.0,Ramesh Prasad,18-Mar-2026 07:16 PM,Udaibhan20.pdf (458.00 KB),AOC,Ramesh Prasad,Internal,Vishwanath Shukla,Ramesh Prasad,23-Feb-2026 04:06 PM,26-Feb-2026 01:00 PM,techsummary_2054836.pdf (679.43 KB),Finance,Admitted,Ramesh Prasad,27-Feb-2026 06:21 PM,,BOQ Comparative Chart,Ramesh Prasad,Internal,Vishwanath Shukla,Ramesh Prasad,27-Feb-2026 07:03 PM,finsummary_2054836.pdf (361.52 KB),Technical,Admitted,Ramesh Prasad,23-Feb-2026 04:02 PM,,AOC,"2,504",Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",07/S.E/2025-26,2026_UPIDC_1111712_4,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"85,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"S.E, Irrigation Construction Circle, Basti","S.E, Irrigation Construction Circle, Basti",1.0,Fee/PreQual/Technical,.pdf,Tender Documents,Ist class Brick on Edge Soling (Khadanja) on Service Road after Strengthening of bank of Rampur Dy B/W Km 4.800 to Km 6.900,Ist class Brick on Edge Soling (Khadanja) on Service Road after Strengthening of bank of Rampur Dy B/W Km 4.800 to Km 6.900,Please refer Tender documents. ,NA ,"42,65,000",Civil Works,NA ,Tender,90.0,120.0,Khalilabad,272175.0,NA ,NA ,NA ,"S.E, Irrigation Construction Circle, Basti",No ,No,04-Feb-2026 06:00 PM,11-Feb-2026 03:30 PM,04-Feb-2026 06:00 PM,11-Feb-2026 03:00 PM,NA ,NA ,05-Feb-2026 10:00 AM,11-Feb-2026 03:00 PM,26-Feb-2026 01:00 PM,AOC
,,,,,,,,,2,5856650,M/S AMIT TRADERS,11-Feb-2026 10:42 AM,Rejected-Technical,As Per Uploaded,23-Feb-2026 04:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5850123,M/S ASHA SINGH CONTRACTOR,09-Feb-2026 01:09 PM,Rejected-Technical,As Per Uploaded,23-Feb-2026 04:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5854072,M/S JEET CONSTRUCTION,10-Feb-2026 04:22 PM,Rejected-Technical,As Per Uploaded,23-Feb-2026 04:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,5853026,M/S UMA SHANKAR YADAV,08-Feb-2026 11:35 PM,Rejected-Technical,As Per Uploaded,23-Feb-2026 04:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,5850503,Pratap Narayan Mishra,08-Feb-2026 04:48 PM,Rejected-Finance,L2,27-Feb-2026 07:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,5861471,UDAI BHAN PANDEY,11-Feb-2026 01:50 PM,Accepted-AOC,L1,18-Mar-2026 07:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
