Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Stage
31-Mar-2026,"INR 1,245,377",90.0,RAVINDRA KUMAR,31-Mar-2026 03:43 PM,Electrical.pdf (749.00 KB),Amount Due to lower quated,1.0,5995912.0,Shiv Ram Contractor,INR,"1,245,377",Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,2026_UPRNS_1121162_2,478/UPRNSS/E-TENDER/2025-26,PROPOSED CONSTRUCTIONOF ELECTRICAL ROOM AT DISTRICT JAIL ETAWAH IN ETAWAH,1.0,5995912.0,Shiv Ram Contractor,23-Mar-2026 10:35 AM,Accepted-AOC,due to lower amount quated,31-Mar-2026 03:43 PM,Technical,Technical,RAVINDRA KUMAR,24-Mar-2026 03:38 PM,technical_2099486.pdf,Ececutive Engineer,Internal,Accountant Juninor Engineer Assistant Engineer Executive Engineer,Asish Trivedi,24-Mar-2026 06:17 PM,finsummary_2099486.pdf (90.66 KB),Finance,Technical,Asish Trivedi,24-Mar-2026 05:25 PM,finance_2099486.pdf,BOQ Comparative Chart,Executive Engineer,Internal,Accountant Juninor Engineert Assistant Engineer Executive Engineer,RAVINDRA KUMAR,24-Mar-2026 03:48 PM,24-Mar-2026 04:50 PM,techsummary_2099486.pdf (1833.40 KB),AOC,"4,720",EXECUTIVE ENGINEER UPRNSS,ETAWAH,Yes,1.0,Fee/PreQual/Technical,.pdf,technical,EXECUTIVE ENGINEER UPRNSS,405 VIKAS COLONY PAKKA ETAWAH,PROPOSED CONSTRUCTIONOF ELECTRICAL ROOM AT DISTRICT JAIL ETAWAH IN ETAWAH,PROPOSED CONSTRUCTIONOF ELECTRICAL ROOM AT DISTRICT JAIL ETAWAH IN ETAWAH,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,DISTRICT JAIL ETAWAH,206001.0,NA ,NA ,NA ,ETAWAH,No ,No,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,478/UPRNSS/E-TENDER/2025-26,2026_UPRNS_1121162_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,16-Mar-2026 03:15 PM,23-Mar-2026 11:00 AM,16-Mar-2026 03:15 PM,23-Mar-2026 11:00 AM,NA ,NA ,16-Mar-2026 03:15 PM,23-Mar-2026 11:00 AM,24-Mar-2026 04:50 PM,"24,920",Yes,fixed,,EXECUTIVE ENGINEER UPRNSS,ETAWAH,1,DD - Demand Draft,AOC
,,,,,,,,,,,,,,,,2.0,5995879.0,Sudheer Babu,22-Mar-2026 02:00 PM,Rejected-Finance,Below -0.01,24-Mar-2026 06:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2.0,Finance,.xls,finicial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,AOC
