Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Instrument Type,Tender Stage
20-Mar-2026,"INR 6,794,950.5",365.0,Gajendra Pal Singh,26-May-2026 12:33 PM,f28.PDF (313.00 KB),1.0,5903926.0,M/s NAVEEN & ASSOCIATES,INR,"6,794,950.5",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,2026_SCIDC_1113449_1,28/GIRLSHOSTEL/ETAH/25-26,"CONSTRUCTION OF RAJKIYA ANUSUCHIT JATI GIRLS HOSTEL, GGIC CAMPUS, SHANTI NAGAR, ETAH.",1,5904136,KOHINOOR CONSTRUCTION,21-Feb-2026 11:37 AM,Rejected-AOC,OK,20-Mar-2026 05:20 PM,Finance,RATE OF M/s NAVEEN AND ASSOCIATES IS ACCEPTED,Gajendra Pal Singh,20-Mar-2026 04:29 PM,finance_2061266.pdf,BOQ Comparative Chart,SUPERINTENDING ENGINEER,Internal,,Gajendra Pal Singh,18-Mar-2026 02:29 PM,18-Mar-2026 02:35 PM,techsummary_2061266.pdf (220.55 KB),Technical,ALL BIDS ARE OK,Gajendra Pal Singh,18-Mar-2026 02:18 PM,technical_2061266.pdf,SUPERINTENDING ENGINEER,Internal,,Gajendra Pal Singh,20-Mar-2026 12:33 PM,finsummary_2061266.pdf (313.28 KB),AOC,"CONSTRUCTION OF RAJKIYA ANUSUCHIT JATI GIRLS HOSTEL, GGIC CAMPUS, SHANTI NAGAR, ETAH.","CONSTRUCTION OF RAJKIYA ANUSUCHIT JATI GIRLS HOSTEL, GGIC CAMPUS, SHANTI NAGAR, ETAH.",Please refer Tender documents. ,NA ,"79,95,000",Civil Works - Buildings,NA ,Tender,365.0,365.0,ETAH,207001.0,Superintending Engineer Office ,"Superintending Engineer Office, H.No. 19, Ramji Dham Colony, Infront of Deviram Sweet, Rishipuram Road, Sikandra, Agra. ",20-Feb-2026 11:00 AM ,"H.No. 19, Ramji Dham Colony, Infront of Deviram Sw",No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,"1,59,900",No,fixed,,UPSCIDC,ETAH,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,28/GIRLSHOSTEL/ETAH/25-26,2026_SCIDC_1113449_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"2,360",UPSCIDC,ETAH,No,07-Feb-2026 04:00 PM,21-Feb-2026 01:00 PM,07-Feb-2026 04:00 PM,21-Feb-2026 12:00 PM,NA ,NA ,07-Feb-2026 04:00 PM,21-Feb-2026 12:00 PM,18-Mar-2026 02:35 PM,Superintending Engineer,"Superintending Engineer Office, H.No. 19, Ramji Dham Colony, Infront of Deviram Sweet, Rishipuram Road, Sikandra, Agra.",1.0,RTGS - RTGS Payment,AOC
,,,,,,,,,,,,,,,2,5904163,MAA SHARDA CONSTRUCTION COMPANY,21-Feb-2026 02:55 AM,Rejected-AOC,OK,20-Mar-2026 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,5903926,M/s NAVEEN & ASSOCIATES,21-Feb-2026 11:37 AM,Accepted-AOC,OK,20-Mar-2026 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,5904491,M/S SHREE BANKEY BIHARI CONSTRUCTION,21-Feb-2026 08:02 AM,Rejected-AOC,OK,20-Mar-2026 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,5905211,M/S SUDHIR BUILDING MATERIAL AND SUPPLIERS,21-Feb-2026 11:20 AM,Rejected-AOC,OK,20-Mar-2026 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,5903141,RD INFRATECH,21-Feb-2026 11:14 AM,Rejected-AOC,OK,20-Mar-2026 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
