Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Executive Engineer,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti",Construction of CC Road work at Gram Ranipur Me Chandramani Mishra Ke Khet Ke Bagal Se Bagis Ke Ghar Ke Bagal Tak Block Basti sadar Distt Basti. ( Purvanchil Nidhi Basti sadar),Construction of CC Road work at Gram Ranipur Me Chandramani Mishra Ke Khet Ke Bagal Se Bagis Ke Ghar Ke Bagal Tak Block Basti sadar Distt Basti. ( Purvanchil Nidhi Basti sadar),As given in NIT ,NA ,"12,37,000",Civil Works,NA ,Tender,60.0,90.0,Basti,272001.0,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar pali ","H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti ",21-Feb-2026 12:00 PM ,UPSCIDCO BASTI,No ,No,"25,000",No,fixed,,UPSCIDCO,BASTI,1,FDR - Fixed Deposit,"1,652",UPSCIDCO,BASTI,No,18-May-2026 12:32 PM,25-Feb-2026 02:00 PM,18-Feb-2026 09:00 AM,25-Feb-2026 12:32 PM,18-Feb-2026 09:00 AM ,25-Feb-2026 01:00 PM ,18-Feb-2026 09:00 AM,25-Feb-2026 01:00 PM,10-Mar-2026 09:00 AM,1,Fee/PreQual/Technical,.pdf,NIT,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2284 /EE Basti /E-Tender /Purvanchal Nidhi Basti Sadar /2025-26 Date 17 -02-2026,2026_SCIDC_1117343_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,09-Mar-2026 06:39 PM,10-Mar-2026 12:32 PM,techsummary_2076067.pdf (403.89 KB),Finance,M/S BANSHI DHAR PANDEY Found L1,Ramesh Bahadur Shahi,18-Mar-2026 07:39 PM,finance_2076067.pdf,BOQ Comparative Chart,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,18-Mar-2026 12:32 PM,finsummary_2076067.pdf (525.80 KB),Technical,M/S BANSHI DHAR AND SONS and M/S BANSHI DHAR PANDEY Found,Ramesh Bahadur Shahi,09-Mar-2026 06:36 PM,technical_2076067.pdf,1.0,5926133.0,M/S BANSHI DHAR PANDEY,INR,"1,235,268",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2026_SCIDC_1117343_1,2284 /EE Basti /E-Tender /Purvanchal Nidhi Basti Sadar /2025-26 Date 17 -02-2026,Construction of CC Road work at Gram Ranipur Me Chandramani Mishra Ke Khet Ke Bagal Se Bagis Ke Ghar Ke Bagal Tak Block Basti sadar Distt Basti. ( Purvanchil Nidhi Basti sadar),1,5925815,M/S BANSHI DHAR AND SONS,25-May-2026 12:32 PM,Rejected-Finance,L2,18-Mar-2026 07:42 PM,20-Mar-2026,"INR 1,235,268",90.0,Ramesh Bahadur Shahi,20-Mar-2026 12:29 PM,RanipurLOI.pdf (991.00 KB),M/s Banshi Dhar Pandey Found L1,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5926133,M/S BANSHI DHAR PANDEY,24-Feb-2026 08:34 PM,Accepted-AOC,L1,20-Mar-2026 12:29 PM,,,,,,,,AOC
