S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
1.0,5818959.0,SHRI KRISHNA SHUKLA,INR,"2,257,816.13","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",2026_UPIDC_1107737_6,03/EE/2025-26,Construction of Drainage Syphon at Km 5.380 of Balapur Mr.,1,5824679,M/S RAJ KISHORE SHUKLA CONTRACTOR,27-Jan-2026 01:45 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,09-Feb-2026 01:31 PM,09-Mar-2026,"INR 2,257,816.13",180.0,Pramod Kumar,09-Mar-2026 06:04 PM,6.pdf (522.00 KB),L1,Pramod Kumar,Internal,AKHILESH KUMAR sINGH,Pramod Kumar,23-Feb-2026 08:05 PM,finsummary_2044654.pdf (170.16 KB),Technical,file add,Pramod Kumar,09-Feb-2026 01:31 PM,technical_2044654.pdf,Pramod Kumar,Internal,AKHILESH KUMAR SINGH,Pramod Kumar,19-Feb-2026 10:24 AM,19-Feb-2026 11:00 AM,techsummary_2044654.pdf (476.41 KB),Finance,file add,Pramod Kumar,23-Feb-2026 06:06 PM,finance_2044654.pdf,BOQ Comparative Chart,AOC,1.0,SBI Bank,21-Jan-2026 10:00 AM,28-Jan-2026 11:00 AM,21-Jan-2026 10:00 AM,27-Jan-2026 05:00 PM,NA ,NA ,21-Jan-2026 10:00 AM,27-Jan-2026 05:00 PM,19-Feb-2026 11:00 AM,"45,500",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",03/EE/2025-26,2026_UPIDC_1107737_6,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Construction of Drainage Syphon at Km 5.380 of Balapur Mr.,Construction of Drainage Syphon at Km 5.380 of Balapur Mr.,Please refer Tender documents. ,NA ,"22,75,000",Civil Works - Canal,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,EE Saryu Nahar Khand-1 Balrampur,No ,No,"2,354",Nil,Nil,No,EE Saryu Nahar Khand-1 Balrampur,EE Saryu Nahar Khand-1 Balrampur,AOC
,,,,,,,,,2,5822413,M/s Shiv Construction,24-Jan-2026 03:16 PM,Rejected-Technical,FILE ADD,19-Feb-2026 10:24 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5819024,M/S SHREE ANSH CONSTRUCTION,26-Jan-2026 01:37 PM,Rejected-Finance,L2,23-Feb-2026 08:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5824963,M/S SHRI BALA JI CONSTRUCTION,26-Jan-2026 09:02 PM,Rejected-Technical,file add,19-Feb-2026 10:24 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,5818959,SHRI KRISHNA SHUKLA,26-Jan-2026 01:44 PM,Accepted-AOC,L1,09-Mar-2026 06:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
