Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
07-Apr-2026,"INR 382,848",90.0,Vinod Kumar Kardam,31-Mar-2026 01:58 PM,aoc.pdf (3205.00 KB),AWARD OF CONTRACT for Installment of 03 Nos. Semi Highmast Light in Various place at District- Saharanpur,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2026_SCIDC_1117546_4,148/EE/SRE/E-TENDER/2025-26,"Under Vidhayak Nidhi Yojna (Shri Umar Ali Khan ji, MLC) Installment of Semi Highmast Light in Various place at District- Saharanpur",1.0,6000519.0,VINOD KUMAR THEKEDAR,INR,"382,848",1,6000451,Happy Flex and Contractor,23-Mar-2026 05:29 PM,Rejected-Finance,Being L2,31-Mar-2026 01:55 PM,Technical,Technical Evaluation Summary,Vinod Kumar Kardam,24-Mar-2026 05:12 PM,technical_2102830.pdf,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - AAO",Vinod Kumar Kardam,31-Mar-2026 01:55 PM,finsummary_2102830.pdf (326.84 KB),Finance,Financial Evaluation Summary,Vinod Kumar Kardam,31-Mar-2026 01:53 PM,finance_2102830.pdf,BOQ Comparative Chart,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - AAO",Vinod Kumar Kardam,24-Mar-2026 05:17 PM,25-Mar-2026 10:00 AM,techsummary_2102830.pdf (326.84 KB),AOC,"Under Vidhayak Nidhi Yojna (Shri Umar Ali Khan ji, MLC) Installment of Semi Highmast Light in Various place at District- Saharanpur","Under Vidhayak Nidhi Yojna (Shri Umar Ali Khan ji, MLC) Installment of Semi Highmast Light in Various place at District- Saharanpur",Please refer Tender documents. ,NA ,"3,83,040",Electrical Works,NA ,Tender,90.0,90.0,District Saharanpur,247001.0,NA ,NA ,NA ,Executive Engineer office,No ,No,19-Mar-2026 12:30 PM,24-Mar-2026 01:00 PM,19-Mar-2026 12:30 PM,24-Mar-2026 12:30 PM,NA ,NA ,19-Mar-2026 12:30 PM,24-Mar-2026 12:30 PM,25-Mar-2026 10:00 AM,826.0,UPSCIDCO,SAHARANPUR,No,1.0,RTGS - RTGS Payment,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"7,800",No,fixed,,UPSCIDCO,SAHARANPUR,Executive Engineer,"Executive Engineer office - H.No.-36 Surya Nagar, Near State Bank Colony, Delhi Road Saharanpur",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,148/EE/SRE/E-TENDER/2025-26,2026_SCIDC_1117546_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,,,,,,,,,,2,6000519,VINOD KUMAR THEKEDAR,24-Mar-2026 08:27 AM,Accepted-AOC,Being L1,31-Mar-2026 01:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,AOC
