Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda||SCD Faizabad",2026_UPIDC_1105444_1,04/EE/2025-26,01 Construction of Remaining Drainage Syphon of Nagar Dy. System of Kalyanpur Minor at Km. 2.300 in District-Basti.,1.0,5817974.0,M/S GANESH DUTT SINGH CONTRACTOR,INR,"1,081,286.76",1,5817974,M/S GANESH DUTT SINGH CONTRACTOR,21-Jan-2026 05:33 PM,Accepted-AOC,Responsive,07-Mar-2026 11:32 AM,07-Mar-2026,"INR 1,081,286.76",60.0,Ashish Ranjan,07-Mar-2026 11:32 AM,Lot01.pdf (411.00 KB),Er. Ashish Ranjan,Internal,"EE, DAO and AE",Ashish Ranjan,06-Feb-2026 04:47 PM,09-Feb-2026 12:00 PM,techsummary_2039642.pdf (320.75 KB),Finance,Acceptment,Ashish Ranjan,07-Mar-2026 11:13 AM,finance_2039642.pdf,BOQ Comparative Chart,Er. Ashish Ranjan,Internal,EE,Ashish Ranjan,07-Mar-2026 11:23 AM,finsummary_2039642.pdf (511.02 KB),Technical,Tender Opened on 22.01.2026 and Found 5 Responsive,Ashish Ranjan,06-Feb-2026 04:37 PM,technical_2039642.pdf,AOC,"32,000",Yes,fixed,,Nil,Nil,944.0,Nil,Nil,No,1.0,SBI Bank,12-Jan-2026 10:00 AM,22-Jan-2026 12:30 PM,12-Jan-2026 10:00 AM,22-Jan-2026 12:00 PM,NA ,NA ,12-Jan-2026 10:00 AM,22-Jan-2026 12:00 PM,09-Feb-2026 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda||SCD Faizabad",04/EE/2025-26,2026_UPIDC_1105444_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"O/O Executive Engineer, SNK, Ayodhya","Executive Engineer, SNK, Ayodhya",1.0,Fee/PreQual/Technical,.pdf,Tender notic,01 Construction of Remaining Drainage Syphon of Nagar Dy. System of Kalyanpur Minor at Km. 2.300 in District-Basti.,Construction of Remaining Drainage Syphon of Nagar Dy. System of Kalyanpur Minor at Km. 2.300 in District-Basti.,Please refer tender Document ,NA ,,Civil Works,NA ,Rate Contract,90.0,60.0,Basti,224001.0,NA ,NA ,NA ,"Saryu Nhar Khand, Ayodhya",No ,No,AOC
,,,,,,,,,2,5811341,M/S JEET CONSTRUCTION,19-Jan-2026 05:14 PM,Rejected-Technical,Non Responsive (Experience Certificate Ambiguous),06-Feb-2026 04:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5814295,M/S OM PRAKASH SINGH CONTRACTOR,22-Jan-2026 10:26 AM,Rejected-Finance,Unresponsive,07-Mar-2026 11:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5818768,M/S SHIV SHAKTI CONSTRUCTION COMPANY,22-Jan-2026 11:53 AM,Rejected-Finance,Unresponsive,07-Mar-2026 11:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,5818581,M/S SINGH CONSTRUCTION COMPANY,22-Jan-2026 09:39 AM,Rejected-Finance,Unresponsive,07-Mar-2026 11:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,5817622,SRI RAM PRAKASH SINGH,21-Jan-2026 02:07 PM,Rejected-Finance,Unresponsive,07-Mar-2026 11:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
