EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"14,00,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,DOc,25-Feb-2026 03:00 PM,06-Mar-2026 03:30 PM,25-Feb-2026 03:00 PM,06-Mar-2026 03:00 PM,NA ,NA ,25-Feb-2026 03:00 PM,06-Mar-2026 03:00 PM,11-Mar-2026 10:30 AM,Restoration work and demarcation of canal land from Km 0.00 to Km 26.070 (tail) of Ubti Rajwaha in Firozabad district.,Restoration work and demarcation of canal land from Km 0.00 to Km 26.070 (tail) of Ubti Rajwaha in Firozabad district.,Please refer Tender documents. ,NA ,"6,95,00,000",Civil Works - Canal,NA ,Tender,90.0,365.0,Etawah,206001.0,NA ,NA ,NA ,Etawah,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah",07/S.E./2025-26,2026_UPIDC_1116131_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"2,714",Nil,Nil,No,Superintending Engineer,Superintending Enginee Irrigation Works Circle Etawah,AOC,Finance,All Admitted,AMITABH KUMAR,11-Mar-2026 10:57 AM,finance_2082971.pdf,BOQ Comparative Chart,J. K. Agrawal,Internal,,AMITABH KUMAR,07-Mar-2026 04:59 PM,11-Mar-2026 10:30 AM,techsummary_2082971.pdf (1107.22 KB),Technical,All Admitted for Check,AMITABH KUMAR,06-Mar-2026 05:27 PM,technical_2082971.pdf,J. K. Agrawal,Internal,,AMITABH KUMAR,16-Mar-2026 12:11 PM,finsummary_2082971.pdf (783.75 KB),16-Mar-2026,"INR 53,885,411.345",365.0,AMITABH KUMAR,16-Mar-2026 12:16 PM,Aoc.pdf (553.00 KB),"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah",2026_UPIDC_1116131_2,07/S.E./2025-26,Restoration work and demarcation of canal land from Km 0.00 to Km 26.070 (tail) of Ubti Rajwaha in Firozabad district.,1.0,5951629.0,GLOBAL INFRATECH INDIA PVT LTD,INR,"53,885,411.345",1,5950362,BHAMAR SINGH,06-Mar-2026 01:48 PM,Rejected-Finance,Complete,16-Mar-2026 12:11 PM,AOC
,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5951629,GLOBAL INFRATECH INDIA PVT LTD,06-Mar-2026 02:59 PM,Accepted-AOC,L1,16-Mar-2026 12:16 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5951665,M/S CHAUDHARY ENTERPRISES,06-Mar-2026 02:40 PM,Rejected-Finance,Complete,16-Mar-2026 12:11 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5951102,M/S LODHI ENTERPRISES,06-Mar-2026 11:58 AM,Rejected-Finance,Complete,16-Mar-2026 12:11 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5951533,M/s VINAY KUMAR CONTRACTOR,06-Mar-2026 02:32 PM,Rejected-Technical,Technical Not Completed,07-Mar-2026 04:59 PM,AOC
