Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
26-Mar-2026,"INR 719,213.85",45.0,Ajay Pratap Singh,26-Mar-2026 07:39 PM,AOC.pdf (1401.00 KB),AOC,1.0,5936996.0,M/s VEER SINGH CONSTRUCTION COMPANY,INR,"719,213.85",U P Irrigation Department (Civil)||Additional Chief Executive Officer Ken Betwa Link Canal Construction Jhansi||Ken Betwa Link Canal Construction Circle Mahoba||Ken Betwa Link CC Division-1 Jhansi,2026_UPIDC_1119727_1,01/E.E./2025-26,"Renovation of ground floor of building at Irrigation colony, Nandanpura, Jhansi for Division office, Ken-Betwa Link Canal Construction Division -1 Jhansi",1,5943769,M/S AKHLESH CONTRACTOR,03-Mar-2026 09:37 AM,Rejected-Finance,Not Being Lowest,26-Mar-2026 07:31 PM,Technical,ALL BIDDERS ARE ADMITTED,Ajay Pratap Singh,03-Mar-2026 06:24 PM,,EE Ajay Pratap Singh,Internal,EE Ajay Pratap Singh EE Akhilesh Kumar EE Santosh Kumar,Ajay Pratap Singh,26-Mar-2026 07:31 PM,finsummary_2082460.pdf (477.63 KB),Finance,All Financial bids admitted,Ajay Pratap Singh,26-Mar-2026 07:19 PM,finance_2082460.pdf,BOQ Comparative Chart,AJAY PRATAP SINGH,Internal,AJAY PRATAP SINGH AND AKHILESH KUMAR,Ajay Pratap Singh,03-Mar-2026 06:36 PM,06-Mar-2026 09:30 AM,techsummary_2082460.pdf (401.52 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,NIT,"20,000",No,fixed,,Nil,Nil,"Renovation of ground floor of building at Irrigation colony, Nandanpura, Jhansi for Division office, Ken-Betwa Link Canal Construction Division -1 Jhansi","Renovation of ground floor of building at Irrigation colony, Nandanpura, Jhansi for Division office, Ken-Betwa Link Canal Construction Division -1 Jhansi",Please refer Tender documents. ,NA ,"10,00,000",Civil Works,NA ,Tender,90.0,45.0,Jhansi,284003.0,NA ,NA ,NA ,"Office of the Executive Engineer, KBLCCD-1 Jhansi",No ,No,1.0,SBI Bank,"Executive Engineer, KBLCCD-1 Jhansi","Office of the Executive Engineer, KBLCCD-1 Jhansi",840.0,Nil,Nil,No,U P Irrigation Department (Civil)||Additional Chief Executive Officer Ken Betwa Link Canal Construction Jhansi||Ken Betwa Link Canal Construction Circle Mahoba||Ken Betwa Link CC Division-1 Jhansi,01/E.E./2025-26,2026_UPIDC_1119727_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Corrigendum,Date,,25-Feb-2026 10:00 AM,03-Mar-2026 11:00 AM,25-Feb-2026 10:00 AM,03-Mar-2026 10:30 AM,NA ,NA ,25-Feb-2026 10:00 AM,03-Mar-2026 10:30 AM,26-May-2026 09:30 AM,AOC
,,,,,,,,,,,,,,,,2,5936478,M/s Maa Shitla Construction,02-Mar-2026 02:40 PM,Rejected-Finance,Not Being Lowest,26-Mar-2026 07:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,5936996,M/s VEER SINGH CONSTRUCTION COMPANY,02-Mar-2026 01:23 PM,Accepted-AOC,DOS,26-Mar-2026 07:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,5944418,M/S V S CONSTRUCTORS,02-Mar-2026 05:45 PM,Rejected-Finance,Not Being Lowest,26-Mar-2026 07:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
