Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
Executive Engineer (Elect.) Officer,"UPSCIDC Ltd. 154, Tilhar House, Gali in front of S.S.P. Office, Civil Lines, Bareilly",09-Mar-2026 06:55 PM,16-Mar-2026 02:00 PM,09-Mar-2026 06:55 PM,16-Mar-2026 01:00 PM,NA ,NA ,09-Mar-2026 06:55 PM,16-Mar-2026 01:00 PM,18-Mar-2026 04:00 PM,"1,062",EE UPSCIDCO,BADAUN,Yes,1.0,RTGS - RTGS Payment,"Electrification work of ST, SC Hostel Bilsi, Badaun","Electrification work of ST, SC Hostel Bilsi, Badaun","Electrification work of ST, SC Hostel Bilsi, Badaun ",NA ,"8,79,995",Electrical Works,"Electrification work of ST SC Hostel Bilsi, Badaun ",Tender,90.0,90.0,Badaun,243601.0,NA ,NA ,NA ,"UPSCIDCO. 154, Tilhar House, Civil Lines, Bareilly",No ,No,1,Fee/PreQual/Technical,.pdf,"Tender Notice, Fee, EMD and BOQ",U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Bareilly,289-3/E.E.E. Bly/E-Tender/BDN/2025-26 Dt. 10.02.2026,2026_SCIDC_1114541_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,"17,600",No,fixed,,EE UPSCIDCO,BADAUN,AOC,Finance,Financial Bid Opening Summary,Harindra Kumar,20-Mar-2026 11:18 AM,finance_2091899.pdf,BOQ Comparative Chart,Muniveer Singh,Internal,"Muniveer Singh, Harindra Kumar, Bhaskar Mishra",Harindra Kumar,18-Mar-2026 03:58 PM,18-Mar-2026 04:00 PM,techsummary_2091899.pdf (798.30 KB),Technical,Technical Bid Opening Summary,Harindra Kumar,18-Mar-2026 03:15 PM,technical_2091899.pdf,Muniveer Singh,Internal,"Muniveer Singh, Harindra Kumar, Bhaskar Mishra",Harindra Kumar,20-Mar-2026 11:41 AM,finsummary_2091899.pdf (733.18 KB),20-Mar-2026,"INR 878,939.01",90.0,Harindra Kumar,23-Mar-2026 06:21 PM,LOI3.pdf (571.00 KB),Total Contract Value Rs. 878939.01,1.0,5976824.0,A.V.M. ELECTRICALS,16-Mar-2026 09:42 AM,Accepted-AOC,Ist Lowest Rate,23-Mar-2026 06:21 PM,1.0,5976824.0,A.V.M. ELECTRICALS,INR,"878,939.01",U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Bareilly,2026_SCIDC_1114541_3,289-3/E.E.E. Bly/E-Tender/BDN/2025-26 Dt. 10.02.2026,"Electrification work of ST, SC Hostel Bilsi, Badaun",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
